date,hour,number,title,link
2026-01-19,22:34,3/2026,Emplocity SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/643723
2026-01-19,22:30,2/2026,Emplocity SA - Informacje o walnym zgromadzeniu - treść uchwał podjętych przez WZ (w tym informacje o ogłoszeniu przerwy w obradach),https://espiebi.pap.pl/node/643722
2026-01-19,22:13,1/2026,Emplocity S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% liczby głosów na Nadzwyczajnym Walnym Zgromadzeniu w dniu 19 stycznia 2026 roku,https://espiebi.pap.pl/node/713394
2026-01-19,21:35,3/2026,BENEFIT SYSTEMS S.A. - Postanowienie dotyczące zmiany statutu spółki,https://espiebi.pap.pl/node/713393
2026-01-19,20:47,2/2026,CI GAMES S.E. - Terminy przekazywania raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713392
2026-01-19,20:37,4/2026,MEDICALGORITHMICS S.A. - Powiadomienie o transakcji osoby blisko związanej otrzymane zgodnie z art. 19 Rozporządzenia MAR,https://espiebi.pap.pl/node/713391
2026-01-19,20:30,5/2026,mcr S.A. - Ustalenie ostatecznej liczby nabywanych akcji,https://espiebi.pap.pl/node/713390
2026-01-19,20:24,3/2026,MEDICALGORITHMICS S.A. - Zawiadomienia o przekroczeniu progu ogólnej liczby głosów w Spółce,https://espiebi.pap.pl/node/713389
2026-01-19,20:14,2/2026,ANSWEAR.COM S.A. - Rezygnacja członka Rady Nadzorczej,https://espiebi.pap.pl/node/713388
2026-01-19,20:12,1/2026,FoodHub S.A. - Zawarcie umów z Krajowym Ośrodkiem Wsparcia Rolnictwa w ramach Programu Fundusze Europejskie na Pomoc Żywnościową 2021-2027,https://espiebi.pap.pl/node/713387
2026-01-19,20:09,2/2026,MEDICALGORITHMICS S.A. - Zawiadomienie akcjonariusza w trybie art. 69 Ustawy o ofercie,https://espiebi.pap.pl/node/713386
2026-01-19,19:50,3/2026,COLUMBUS ENERGY S.A. - Powołanie (kooptacja) Członków Rady Nadzorczej,https://espiebi.pap.pl/node/713385
2026-01-19,19:48,7/2026,DEVELIA - Informacja o transakcjach na akcjach Emitenta przez osobę blisko związaną z osobą pełniącą obowiązki zarządcze,https://espiebi.pap.pl/node/713384
2026-01-19,19:41,2/2026,ARCTIC PAPER S.A. - Publikacja szacowanych niższych wyników za 4 kwartał 2025 roku przez spółkę zależną,https://espiebi.pap.pl/node/713383
2026-01-19,19:30,1/2026,TORPOL S.A. - Aktualizacja informacji nt. oferty złożonej z udziałem Emitenta w postępowaniu przetargowym organizowanym przez PKP Polskie Linie Kolejowe S.A. - wyrok Krajowej Izby Odwoławczej.,https://espiebi.pap.pl/node/713382
2026-01-19,19:30,4/2026,MIRBUD S.A. - Wyrok KIO ws. oferty złożonej z udziałem Emitenta jako najkorzystniejszej w postępowaniu przetargowym organizowanym przez PKP Polskie Linie Kolejowe S.A.,https://espiebi.pap.pl/node/713381
2026-01-19,19:29,3/2026,GENOMTEC S.A. - Zawiadomienia o zmianie stanu posiadania akcji Spółki,https://espiebi.pap.pl/node/713380
2026-01-19,19:07,1/2026,Noobz from Poland SA - Podpisanie przez emitenta z firmą audytorską umowy o badanie sprawozdań finansowych lub skonsolidowanych sprawozdań finansowych emitenta,https://espiebi.pap.pl/node/643720
2026-01-19,18:16,10/2026,PROTEKTOR - Zbycie akcji przez osobę blisko związaną,https://espiebi.pap.pl/node/713379
2026-01-19,18:15,8/2026,UniCredit - UniCredit: update on the execution of the share buy-back programme during the period from 12 January 2026 to 16 January 2026,https://espiebi.pap.pl/node/713378
2026-01-19,18:12,1/2026,BORYSZEW - Uzyskanie pozwolenia na budowę instalacji termicznego przekształcania odpadów niebezpiecznych  przez spółkę zależną,https://espiebi.pap.pl/node/713377
2026-01-19,17:15,1/2026,IPOPEMA SECURITIES S.A. - Terminy przekazywania raportów okresowych w roku 2026,https://espiebi.pap.pl/node/713376
2026-01-19,17:13,1/2026,CD PROJEKT SA - Terminy przekazywania raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713375
2026-01-19,16:44,3/2026,MOL - MOL signed Heads of Agreement to acquire majority ownership of Serbian NIS,https://espiebi.pap.pl/node/713374
2026-01-19,16:39,1/2026,IZOLACJA - Terminy publikacji raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713373
2026-01-19,16:29,1/2026,DIGITREE GROUP S.A. - Rejestracja zmian Statutu Spółki,https://espiebi.pap.pl/node/713372
2026-01-19,16:16,1/2026,SELENA FM S.A. - Terminy przekazywania raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713371
2026-01-19,16:08,3/2026,OUTDOORZY S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/713370
2026-01-19,16:00,6/2026,DI VOLIO S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/713369
