date,hour,number,title,link
2026-02-04,23:42,5/2026,ECC GAMES S.A. - Informacja o transakcjach wykonywanych przez osoby pełniące obowiązki zarządcze,https://espiebi.pap.pl/node/714628
2026-02-04,23:34,4/2025,ARTIFEX MUNDI S.A. - Szacunkowe przychody ze sprzedaży Spółki oraz koszty akwizycji nowych graczy w styczniu 2026 r.,https://espiebi.pap.pl/node/714627
2026-02-04,22:04,2/2026,ONE MORE LEVEL S.A. - Złożenie do GPW wniosku o dopuszczenie i wprowadzenie akcji Spółki do obrotu na rynku regulowanym,https://espiebi.pap.pl/node/714626
2026-02-04,21:04,5/2026,FoodHub S.A. - Otrzymanie zawiadomienia na podstawie art. 69 ustawy o ofercie publicznej (...),https://espiebi.pap.pl/node/714625
2026-02-04,20:43,6/2026,TRAKCJA S.A. - Wstępne szacunkowe wyniki finansowe spółki Trakcja S.A. za 12 miesięcy 2025 roku,https://espiebi.pap.pl/node/714624
2026-02-04,20:42,2/2026,cyber_Folks S.A. - Zawiadomienia o transakcjach w trybie art. 19 MAR,https://espiebi.pap.pl/node/714623
2026-02-04,20:20,6/2026,BLOOBER TEAM S.A. - Rezygnacja Członka Zarządu,https://espiebi.pap.pl/node/714622
2026-02-04,19:58,11/2026,"Zortrax SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/644122
2026-02-04,19:50,4/2026,FoodHub S.A. - Otrzymanie zawiadomień na podstawie art. 69 ustawy o ofercie publicznej (...),https://espiebi.pap.pl/node/714621
2026-02-04,18:48,10/2026,BUDIMEX - Budowa linii 400 kV relacji Dobrzeń-nacięcie linii Pasikurowice-Ostrów - oferta Budimex S.A. oceniona najwyżej,https://espiebi.pap.pl/node/714620
2026-02-04,18:37,2/2026,"Triggo SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/644121
2026-02-04,18:34,3/2026,MILISYSTEM S.A. - Wpłynięcie pisma akcjonariusza o rezygnacji z żądania poszczególnych punktów porządku obrad walnego zgromadzenia,https://espiebi.pap.pl/node/714619
