date,hour,number,title,link
2026-07-01,23:44,7/2026,Astro SA - Informacje o walnym zgromadzeniu - treść uchwał podjętych przez WZ (w tym informacje o ogłoszeniu przerwy w obradach),https://espiebi.pap.pl/node/647409
2026-07-01,23:25,12/2026,Apollo Capital ASI SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647408
2026-07-01,23:24,11/2026,Apollo Capital ASI SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647407
2026-07-01,22:50,9/2026,Kombinat Konopny S.A. - Szacunkowe dane dotyczące sprzedaży detalicznej w kanale e-commerce w czerwcu 2026 roku,https://espiebi.pap.pl/node/727145
2026-07-01,22:45,16/2026,Foothills SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647406
2026-07-01,22:43,15/2026,Foothills SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647405
2026-07-01,22:40,20/2026,PCC ROKITA S.A. - Zawiadomienie od akcjonariusza Spółki o zakończeniu procesu sprzedaży akcji Spółki w ramach przyspieszonej budowy księgi popytu i wynikach tego procesu,https://espiebi.pap.pl/node/727144
2026-07-01,22:37,7/2026,COMPERIA.PL S.A. - Rozpoczęcie prac nad uruchomieniem procesu reorganizacji prowadzenia działalności w ramach grupy kapitałowej Spółki,https://espiebi.pap.pl/node/727143
2026-07-01,22:14,10/2026,Ice Code Games SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647404
2026-07-01,22:05,9/2026,VOLARIA AI SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647403
2026-07-01,22:03,25/2026,Polaris IT Group SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647402
2026-07-01,22:00,7/2026,STARWARD INDUSTRIES S.A. - Informacja na temat sprzedaży gry The Invincible podczas wyprzedaży Steam Summer Sale,https://espiebi.pap.pl/node/727142
2026-07-01,21:41,18/2026,ATAL S.A. - Informacja o sprzedaży mieszkań w I półroczu 2026r.,https://espiebi.pap.pl/node/727141
2026-07-01,21:30,11/2026,Red Square Games SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647401
2026-07-01,21:30,43/2026,ENERGA S.A. - Zawiadomienie o zmianie stanu posiadania akcji Emitenta,https://espiebi.pap.pl/node/727140
2026-07-01,21:26,24/2026,NOVINA S.A. - Zmiana treści Regulaminu skupu akcji własnychZmiana treści Regulaminu skupu akcji własnych.,https://espiebi.pap.pl/node/727139
2026-07-01,21:21,5/2026,MENNICA SKARBOWA S.A. - Zawarcie aneksu do umowy kredytowej,https://espiebi.pap.pl/node/727138
2026-07-01,21:17,9/2026,EKOPARK S.A. - Odstąpienie od umowy dotyczącej programu optymalizacji energetycznej,https://espiebi.pap.pl/node/727137
2026-07-01,21:12,2/2026,"SONKA S.A. - Lista akcjonariuszy posiadających co najmniej 5% liczby głosów na Zwyczajnym Walnym Zgromadzeniu w
dniu 30 czerwca 2026 roku",https://espiebi.pap.pl/node/727136
2026-07-01,21:10,4/2026,MENNICA SKARBOWA S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% akcji na ZWZA,https://espiebi.pap.pl/node/727135
