date,hour,number,title,link
2026-01-26,23:44,3/2026,Prime ASI SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/643865
2026-01-26,23:18,1/2026,Gamedust S.A. - Umorzenie wierzytelności Emitenta,https://espiebi.pap.pl/node/713876
2026-01-26,22:28,2/2026,OXYGEN S.A. - Zajęcie udziałów w Block Dog oraz Mousetrap Games,https://espiebi.pap.pl/node/713875
2026-01-26,22:28,1/2026,Black Rose Projects S.A. - Rozwiązanie umowy o dofinansowanie z NCBR wraz z wezwaniem do zwrotu środków,https://espiebi.pap.pl/node/713874
2026-01-26,22:17,3/2026,Gamedust SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/643864
2026-01-26,22:13,8/2026,MEDICALGORITHMICS S.A. - Zawiadomienie w trybie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/713873
2026-01-26,21:49,2/2026,"Gamedust SA - Zawarcie, zmiana treści, wypowiedzenie, rozwiązanie lub wygaśnięcie umowy o wykonywanie zadań Autoryzowanego Doradcy",https://espiebi.pap.pl/node/643863
2026-01-26,21:23,2/2026,Milisystem SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643862
2026-01-26,20:42,13/2026,PROTEKTOR - Zbycie akcji przez osobę blisko związaną,https://espiebi.pap.pl/node/713872
2026-01-26,20:21,5/2026,SCANWAY S.A. - Powiadomienie o transakcji osoby pełniącej obowiązki zarządcze otrzymane w trybie art. 19 MAR.,https://espiebi.pap.pl/node/713871
2026-01-26,19:35,1/2026,Szar SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643861
2026-01-26,19:05,1/2026,SOHO DEVELOPMENT - Oferta publiczna Akcji serii G - publikacja Dokumentu,https://espiebi.pap.pl/node/713870
2026-01-26,19:04,11/2026,NEUCA - Transakcja na akcjach,https://espiebi.pap.pl/node/713869
2026-01-26,18:57,2/2026,Invest TDJ Estate sp. z o.o. - Emisja obligacji serii 1/2026 w ramach Programu,https://espiebi.pap.pl/node/713868
2026-01-26,18:51,1/2026,Triggo SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643860
2026-01-26,18:30,4/2026,QUERCUS MULTISTARTEGY FIZ - RB_FI_E_30.04.18,https://espiebi.pap.pl/node/713867
2026-01-26,18:27,1/2026,Diagnostyka S.A. - Terminy publikacji raportów okresowych Diagnostyka S.A. w 2026 r.,https://espiebi.pap.pl/node/713866
2026-01-26,18:26,3/2026,GHELAMCO INVEST SP. Z O.O. - Zmiana wartości programu emisji obligacji przez Sobieski Towers sp. z o.o.,https://espiebi.pap.pl/node/713865
2026-01-26,18:11,16/2026,MONNARI TRADE S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/713864
2026-01-26,17:58,1/2026,11 BIT STUDIOS S.A. - Terminy przekazywania raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713863
2026-01-26,17:49,7/2026,KETY - Decyzja KDPW w sprawie asymilacji akcji serii L,https://espiebi.pap.pl/node/713862
2026-01-26,17:43,1/2026,GRUPA FORTE S.A. - Informacja poufna - wstępna informacja o wynikach finansowych Emitenta,https://espiebi.pap.pl/node/713861
2026-01-26,17:29,5/2026,SFINKS POLSKA S.A. - Terminarz publikacji raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713860
2026-01-26,17:27,5/2026,WITTCHEN S.A. - Terminy publikacji raportów okresowych w 2026 roku.,https://espiebi.pap.pl/node/713859
2026-01-26,17:15,2/2026,CLOUD TECHNOLOGIES S.A. - Szacunkowa miesięczna dynamika sprzedaży danych do kluczowych klientów za listopad 2025 roku,https://espiebi.pap.pl/node/713858
2026-01-26,17:11,2/2026,INTERCARS - Terminy publikacji raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713857
2026-01-26,17:07,1/2026,TARCZYŃSKI S.A. - Terminy publikacji raportów okresowych w roku obrotowym 2026,https://espiebi.pap.pl/node/713856
2026-01-26,16:58,1/2026,MBF Group SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643859
2026-01-26,16:17,4/2026,CPD S.A. - Informacja o nabyciu praw własności spółki posiadającej nieruchomość,https://espiebi.pap.pl/node/713855
2026-01-26,16:13,1/2026,NOVAVIS GROUP SA - Terminy publikacji raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713854
2026-01-26,16:09,4/2026,Emplocity SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/643858
