date,hour,number,title,link
2026-01-20,23:52,1/2026,Moonlit SA - Raport kwartalny za I kwartał,https://espiebi.pap.pl/node/643746
2026-01-20,22:10,3/2026,TRAKCJA S.A. - Zakończenie procesu cyklicznego przeglądu kontraktów spółki Trakcja S.A. za okres 12 miesięcy zakończony 31 grudnia 2025 roku,https://espiebi.pap.pl/node/713499
2026-01-20,21:58,1/2026,PCC ROKITA S.A. - Rejestracja zmiany statutu emitenta,https://espiebi.pap.pl/node/713498
2026-01-20,21:51,3/2026,"THE FARM 51 GROUP S.A. - Zwołanie Nadzwyczajnego Walnego Zgromadzenia The Farm 51 Group S.A. na dzień 
16 lutego 2026 roku",https://espiebi.pap.pl/node/713497
2026-01-20,21:45,3/2026,ECB SA - Zmiana warunków Umowy o Partnerskiej Współpracy z Politechniką Gdańską,https://espiebi.pap.pl/node/713496
2026-01-20,20:55,4/2026,GENOMTEC S.A. - Zawiadomienie o zmianie stanu posiadania akcji Spółki,https://espiebi.pap.pl/node/713495
2026-01-20,20:42,3/2026,WIELTON S.A. - Rozwiązanie umowy o dofinansowanie projektu dotyczącego cyfryzacji i robotyzacji kluczowych procesów produkcyjnych Wielton S.A.,https://espiebi.pap.pl/node/713494
2026-01-20,20:19,5/2026,BENEFIT SYSTEMS S.A. - Rezygnacja członkini rady nadzorczej,https://espiebi.pap.pl/node/713493
2026-01-20,20:05,4/2026,BENEFIT SYSTEMS S.A. - Wybór Przewodniczącej i Zastępcy Przewodniczącej Rady Nadzorczej oraz Przewodniczącej Komitetu Rady Nadzorczej ds. Nominacji i Wynagrodzeń,https://espiebi.pap.pl/node/713492
2026-01-20,19:52,12/2026,MONNARI TRADE S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/713491
2026-01-20,19:41,5/2026,DIGITREE GROUP S.A. - Zawiadomienie w trybie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/713490
2026-01-20,19:38,6/2026,SANOK RC SA - Terminy przekazywania raportów okresowych w 2026 roku.,https://espiebi.pap.pl/node/713489
2026-01-20,19:30,3/2026,PURE BIOLOGICS S.A. - Dopuszczenie i warunkowe wprowadzenie do obrotu na rynku równoległym prowadzonym przez GPW akcji serii P1 Spółki. Ustalenie daty pierwszego notowania akcji serii P1 Spółki po ich asymilacji z akcjami znajdującymi się w obrocie na rynku równoległym,https://espiebi.pap.pl/node/713488
2026-01-20,19:28,1/2026,E-XIM IT S.A. - Podpisanie umowy NDA dot. badania due diligence,https://espiebi.pap.pl/node/713487
2026-01-20,19:27,1/2026,Go24.pl SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643745
2026-01-20,19:25,5/2026,SANOK RC SA - Zwołanie NWZA Sanok RC S.A. Projekty uchwał.,https://espiebi.pap.pl/node/713486
2026-01-20,19:22,2/2026,PURE BIOLOGICS S.A. - Zawiadomienie akcjonariusza o zmianie stanu posiadania akcji Spółki,https://espiebi.pap.pl/node/713485
2026-01-20,18:04,1/2026,FERRO S.A. - Terminy publikacji raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713484
2026-01-20,17:53,3/2026,PASSUS S.A. - Zawarcie umowy znaczącej,https://espiebi.pap.pl/node/713483
2026-01-20,17:34,3/2026,"- Emisja obligacji, obligacji zamiennych na akcje, obligacji z prawem pierwszeństwa oraz obligacji przychodowych",https://espiebi.pap.pl/node/643744
2026-01-20,17:27,2/2026,BORYSZEW - Zawarcie przedwstępnej umowy zbycia nieruchomości przez spółkę zależną,https://espiebi.pap.pl/node/713482
2026-01-20,17:13,2/2026,RAINBOW TOURS S.A. - Terminy publikacji raportów okresowych w 2026 roku. Oświadczenie o przekazywaniu skonsolidowanych raportów kwartalnych zawierających kwartalną informację finansową Spółki.,https://espiebi.pap.pl/node/713481
2026-01-20,17:06,,BETA ETF S&P 500 PLN-HEDGED PORTFELOWY FIZ - FIZ-Q-E_01.07.21,https://espiebi.pap.pl/node/713480
2026-01-20,17:03,2/2026,"ARCHICOM S.A. - Zawarcie przez Emitenta aneksu do umowy o współpracy strategicznej ze spółką Echo
Investment S.A.",https://espiebi.pap.pl/node/713479
2026-01-20,17:00,2/2026,MEX POLSKA S.A. - Harmonogram publikacji raportów okresowych w 2026 roku.,https://espiebi.pap.pl/node/713478
2026-01-20,17:00,3/2026,CPD S.A. - Zawiadomienie o zmianie stanu posiadania akcji Emitenta,https://espiebi.pap.pl/node/713477
2026-01-20,16:23,6/2026,MIRBUD S.A. - Unieważnienie czynności wyboru oferty Emitenta,https://espiebi.pap.pl/node/713476
2026-01-20,16:22,3/2026,DEFENCE.HUB S.A. - Zawarcie umowy inwestycyjnej z Loft Capital Limited,https://espiebi.pap.pl/node/713475
2026-01-20,16:20,2/2026,TORPOL S.A. - Aktualizacja informacji nt. oferty złożonej z udziałem Emitenta w postępowaniu przetargowym organizowanym przez PKP Polskie Linie Kolejowe S.A. - unieważnienie czynności wyboru oferty.,https://espiebi.pap.pl/node/713474
2026-01-20,16:18,2/2026,YBS SA - Raport roczny,https://espiebi.pap.pl/node/643743
2026-01-20,16:15,1/2026,Eurosnack SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643742
2026-01-20,15:59,2/2026,PragmaGo S.A. - Stan przedmiotu zastawu - zabezpieczenie obligacji,https://espiebi.pap.pl/node/713473
2026-01-20,15:54,5/2026,VR Factory Games SA - Podpisanie przez emitenta z firmą audytorską umowy o badanie sprawozdań finansowych lub skonsolidowanych sprawozdań finansowych emitenta,https://espiebi.pap.pl/node/643741
2026-01-20,15:48,1/2026,"Outdoorzy SA - Zawarcie, zmiana treści, wypowiedzenie, rozwiązanie lub wygaśnięcie umowy o wykonywanie zadań Autoryzowanego Doradcy",https://espiebi.pap.pl/node/643740
2026-01-20,15:41,2/2026,ORANGEPL - Daty publikacji raportów okresowych za 2026 r.,https://espiebi.pap.pl/node/713472
2026-01-20,15:26,1/2026,PROCHEM - Terminy przekazywania raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713471
2026-01-20,15:19,1/2026,Aqua SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643739
2026-01-20,15:14,4/2026,PKO BANK POLSKI S.A. - Powołanie do Rady Nadzorczej PKO Banku Polskiego S.A.,https://espiebi.pap.pl/node/713470
2026-01-20,15:13,1/2026,Polman SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643738
2026-01-20,14:58,8/2026,NEUCA - Transakcja na akcjach,https://espiebi.pap.pl/node/713469
2026-01-20,14:56,4/2026,PEKABEX - Zawarcie znaczącej umowy przez spółkę zależną Poznańskiej Korporacji Budowlanej Pekabex S.A.,https://espiebi.pap.pl/node/713468
2026-01-20,14:49,1/2026,- Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643737
2026-01-20,14:45,12/2026,BETA ETF S&P 500 PLN-HEDGED PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/713467
2026-01-20,14:32,3/2026,INPRO S.A. - Podjęcie uchwały o obniżeniu kapitału zakładowego w spółce zależnej,https://espiebi.pap.pl/node/713466
2026-01-20,14:21,1/2026,Proacta SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643736
2026-01-20,14:21,12/2026,BETA ETF WIG20lev PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/713465
2026-01-20,14:20,2/2026,VRG S.A. - Terminy przekazywania raportów okresowych w 2026 roku.,https://espiebi.pap.pl/node/713464
2026-01-20,14:19,4/2026,DIGITREE GROUP S.A. - Zawiadomienie w trybie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/713463
2026-01-20,14:18,3/2026,DIGITREE GROUP S.A. - Zawiadomienie w trybie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/713462
2026-01-20,14:17,3/2026,"MLP GROUP S.A. - Objęcie listą notowań na Oficjalnej Liście Giełdy Papierów Wartościowych w Luksemburgu (""Giełda"") oraz dopuszczenie i wprowadzenie do alternatywnego systemu obrotu Euro MTF prowadzonego przez Giełdę niepodporządkowanych 4,75% obligacji o łącznej wartości nominalnej 350.000.000 EUR",https://espiebi.pap.pl/node/713461
2026-01-20,14:15,5/2026,MIRBUD S.A. - Wybór oferty na budowę i utrzymanie dróg na terenie Gminy Miasto Marki pod Warszawą,https://espiebi.pap.pl/node/713460
2026-01-20,14:15,2/2026,DIGITREE GROUP S.A. - Zawiadomienie w trybie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/713459
2026-01-20,14:07,7/2026,SYNEKTIK S.A. - Treść uchwał podjętych na ZWZA spółki Synektik SA w dniu 20.01.2026,https://espiebi.pap.pl/node/713458
2026-01-20,14:07,3/2026,KGHM POLSKA MIEDŹ SA - Zmiany w Radzie Nadzorczej Spółki,https://espiebi.pap.pl/node/713457
2026-01-20,14:01,2/2026,MO-BRUK S.A. - Terminy przekazywania przez Mo-BRUK S.A. raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713456
2026-01-20,13:58,1/2026,Solar Innovation SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/643735
2026-01-20,13:55,12/2026,BETA ETF sWIG80TR PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/713455
2026-01-20,13:50,2/2026,NANOGROUP S.A. - Terminy publikacji raportów okresowych w roku obrotowym 2026,https://espiebi.pap.pl/node/713454
2026-01-20,13:50,2/2026,POLSKA GRUPA FOTOWOLTAICZNA SA - Terminy przekazywania raportów okresowych w 2026 roku.,https://espiebi.pap.pl/node/713453
2026-01-20,13:45,2/2026,QNA Technology S.A. - Otrzymanie zamówienia od klienta z siedzibą w Japonii,https://espiebi.pap.pl/node/713452
2026-01-20,13:42,3/2026,Red Carpet Media Group SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/643734
2026-01-20,13:41,3/2026,P.A. NOVA S.A. - Terminy publikacji raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/713451
2026-01-20,13:38,2/2026,Red Carpet Media Group SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/643733
2026-01-20,13:33,1/2026,Red Carpet Media Group SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/643732
2026-01-20,13:29,2/2026,GMINA MIASTO ŚWINOUJŚCIE - Informacja o uchwaleniu budżetu Gminy Miasto Świnoujście na 2026 r. z określeniem ogólnej sumy planowanych dochodów i wydatków oraz sposobie poktycia deficytu.,https://espiebi.pap.pl/node/713450
2026-01-20,13:27,12/2026,BETA ETF NASDAQ-100 2 x SHORT PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/713449
2026-01-20,13:22,2/2026,GMINA MIEJSKA BIAŁA PODLASKA - Określenie daty przekazania raportu rocznego za 2025 rok.,https://espiebi.pap.pl/node/713448
2026-01-20,13:22,6/2026,SYNEKTIK S.A. - Uchwała w sprawie wypłaty dywidendy,https://espiebi.pap.pl/node/713447
2026-01-20,13:13,1/2026,GMINA MIASTO ŚWINOUJŚCIE - Określenie terminu przekazania raportu rocznego,https://espiebi.pap.pl/node/713446
2026-01-20,13:09,1/2026,MEGARON S.A. - Terminy publikacji raportów okresowych w 2026 roku.,https://espiebi.pap.pl/node/713445
