date,hour,number,title,link
2026-02-05,21:49,5/2026,BTCS SA - Raport kwartalny za IV kwartał,https://espiebi.pap.pl/node/644133
2026-02-05,21:43,4/2026,Garin AI SA - Raport kwartalny za IV kwartał,https://espiebi.pap.pl/node/644132
2026-02-05,21:36,6/2026,TECNOVATICA SA - Inne informacje,https://espiebi.pap.pl/node/644131
2026-02-05,21:20,3/2026,Garin AI SA - Zmiana adresu emitenta lub adresu jego strony internetowej lub ostatniego wskazanego Organizatorowi Alternatywnego Systemu adresu e-mail emitenta,https://espiebi.pap.pl/node/644130
2026-02-05,21:08,4/2026,Emplocity S.A. - Nabycie udziałów Bulletprove w zamian za akcje serii I,https://espiebi.pap.pl/node/714696
2026-02-05,21:05,51/2025,FAST FINANCE S.A. - Korekta raportu nr 51/2025 z dnia 18 grudnia 2025 r.,https://espiebi.pap.pl/node/714695
2026-02-05,20:32,7/2026,ENEA - Wszczęcie postępowania administracyjnego przez Prezesa URE w sprawie Funduszu Wypłaty Różnicy Ceny,https://espiebi.pap.pl/node/714694
2026-02-05,19:48,2/2026,TAURON POLSKA ENERGIA S.A. - Wszczęcie przez Prezesa Urzędu Regulacji Energetyki postępowań administracyjnych wobec spółek zależnych Emitenta,https://espiebi.pap.pl/node/714693
2026-02-05,19:38,1/2026,Honey Payment Group S.A. - Ustanowienie istotnego odpisu aktualizującego na wartość akcji spółki zależnej,https://espiebi.pap.pl/node/714692
2026-02-05,19:23,4/2026,ENERGA S.A. - Wszczęcie postępowania administracyjnego przez Prezesa Urzędu Regulacji Energetyki,https://espiebi.pap.pl/node/714691
2026-02-05,19:01,2/2026,"Raen S.A. - Rejestracja zmian Statutu Spółki, w tym zmiany firmy na Grupa Virtus S.A. oraz przedmiotu działalności",https://espiebi.pap.pl/node/714690
2026-02-05,18:46,3/2026,"CARLSON INVESTMENTS S.E. - IInformacja poufna - uzupełnienie raportu nr 2/2026 dotyczącego zbycia akcji w PAYMIQ Financial Group Limited - spełnienie warunku zawieszającego
Inside Information - Supplement to Current Report No. 2/2026  regarding the disposal of shares in PAYMIQ Financial Group Limited - fulfilment of a condition precedent",https://espiebi.pap.pl/node/714689
2026-02-05,18:25,2/2026,HELIO S.A. - Wyrok sądu w sprawie z wniosku akcjonariusza o uzupełnienie wyroku w sprawie z powództwa o uchylenie uchwały Zwyczajnego Walnego Zgromadzenia HELIO S.A.,https://espiebi.pap.pl/node/714688
2026-02-05,18:19,3/2026,MBWS - MONTHLY DECLARATION OF THE TOTAL NUMBER OF VOTING RIGHTS AND SHARES,https://espiebi.pap.pl/node/714687
2026-02-05,17:58,5/2026,MEX POLSKA S.A. - Zawiadomienia od akcjonariuszy Spółki o zakończeniu procesu sprzedaży posiadanych akcji,https://espiebi.pap.pl/node/714686
2026-02-05,17:56,26/2026,MONNARI TRADE S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/714685
2026-02-05,17:52,2/2026,Merlin Group SA - Nałożenie na emitenta kary pieniężnej lub innego środka dyscyplinującego przez Organizatora Alternatywnego Systemu lub nałożeniu sankcji administracyjnej,https://espiebi.pap.pl/node/644129
2026-02-05,17:48,1/2026,Merlin Group SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/644128
2026-02-05,17:31,3/2026,BOOMBIT S.A. - Informacja o miesięcznych przychodach ze sprzedaży,https://espiebi.pap.pl/node/714684
2026-02-05,17:19,5/2026,SELVITA S.A. - Rekomendowanie projektu Selvita S.A. do dofinansowania w ramach programu FENG / Recommendation of Selvita S.A. Project for Co-funding under the FENG Program,https://espiebi.pap.pl/node/714683
2026-02-05,17:19,6/2026,GRUPA KAPITAŁOWA IMMOBILE S.A. - Szacunkowa wysokość skonsolidowanych przychodów ze sprzedaży za okres 01.01-31.12.2025 r.,https://espiebi.pap.pl/node/714682
2026-02-05,17:17,9/2026,MICHAEL/STRÖM OBLIGACJI KORPORACYJNYCH FIZ - RB_FI_E_30.04.18,https://espiebi.pap.pl/node/714681
2026-02-05,17:14,2/2026,PJP MAKRUM S.A. - Szacunkowa wysokość skonsolidowanych przychodów ze sprzedaży za okres 01.01-31.12.2025 r.,https://espiebi.pap.pl/node/714680
2026-02-05,17:11,4/2026,Arlen S.A. - Zawiadomienie o zawarciu umowy istotnej,https://espiebi.pap.pl/node/714679
2026-02-05,17:09,2/2026,ATREM S.A. - Szacunkowa wysokość skonsolidowanych przychodów ze sprzedaży za okres 01.01-31.12.2025 r.,https://espiebi.pap.pl/node/714678
2026-02-05,17:03,9/2026,MICHAEL/STRÖM OBLIGACJI KORPORACYJNYCH FIZ - RB_FI_E_30.04.18,https://espiebi.pap.pl/node/714677
2026-02-05,16:33,7/2026,ROCKBRIDGE FIZ MULTI INWESTYCJA - WANCI-E_30.04.18,https://espiebi.pap.pl/node/714676
2026-02-05,16:30,2/2026,Mentzen SA - Otrzymanie powiadomienia o transakcjach osoby zobowiązanej,https://espiebi.pap.pl/node/714675
2026-02-05,15:49,6/2026,"QUERCUS TFI S.A. - Rejestracja przez sąd zmiany statutu, wysokości i struktury kapitału zakładowego",https://espiebi.pap.pl/node/714674
2026-02-05,15:40,8/2026,MOL - Director/PDMR transaction,https://espiebi.pap.pl/node/714673
2026-02-05,15:21,5/2026,ALLEGRO.EU S.A. - Aktualizacja dat publikacji wybranych informacji finansowych oraz aktualizacji biznesowych w roku kalendarzowym 2026,https://espiebi.pap.pl/node/714672
2026-02-05,15:09,1/2026,Kruk SA - Informacja o stanie stosowania Dobrych Praktyk 2021,https://espiebi.pap.pl/node/644127
2026-02-05,15:07,2/2026,KPPD - Umowa sprzedaży SF Koszalin.,https://espiebi.pap.pl/node/714671
2026-02-05,14:37,10/2026,PTWP S.A. - Złożenie wniosku o wprowadzenie akcji serii C Emitenta do obrotu na rynku regulowanym oraz ich warunkowe zarejestrowanie w Depozycie Papierów Wartościowych,https://espiebi.pap.pl/node/714670
2026-02-05,13:51,6/2026,PEKABEX - Zbycie akcji emitenta przez osobę blisko związaną z osobą pełniącą obowiązki zarządcze,https://espiebi.pap.pl/node/714669
2026-02-05,13:47,24/2026,BETA ETF NASDAQ-100 PLN-HEDGED PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/714668
2026-02-05,13:45,16/2026,"mcr S.A. - Lista uczestników, którzy posiadali co najmniej 5% liczby głosów na Nadzwyczajnym Walnym Zgromadzeniu mcr S.A. po wznowieniu obrad",https://espiebi.pap.pl/node/714667
2026-02-05,13:39,24/2026,BETA ETF NASDAQ-100 2 x SHORT PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/714666
2026-02-05,13:38,10/2026,EUROHOLD BULGARIA AD - Notification under Art. 19 (3) of Regulation (EU) ą 596/2014 of the European Parliament and of the Council of 16 April 2014,https://espiebi.pap.pl/node/714665
2026-02-05,13:37,2/2026,Red Carpet Media Group S.A. - Informacja o decyzji Krajowej Rady Radiofonii i Telewizji w zakresie uprawnień koncesyjnych w związku z planowanym podziałem Emitenta.,https://espiebi.pap.pl/node/714664
2026-02-05,13:33,5/2026,ELEKTROTIM S.A. - Nabycie akcji ELEKTROTIM S.A. przez osobę blisko związaną z osobą pełniącą obowiązki zarządcze,https://espiebi.pap.pl/node/714663
2026-02-05,13:28,25/2026,BETA ETF DYWIDENDA PLUS PORTFELOW FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/714662
2026-02-05,13:25,15/2026,mcr S.A. - Uchwały podjęte przez Nadzwyczajne Walne Zgromadzenie mcr S.A. po wznowieniu obrad,https://espiebi.pap.pl/node/714661
2026-02-05,13:18,5/2026,ANALIZY ONLINE S.A. - Informacja poufna - łączna wartość aktywów netto zgromadzonych na platformie KupFundusz.pl na dzień 31 stycznia 2026 r.,https://espiebi.pap.pl/node/714660
2026-02-05,13:12,4/2026,APS ENERGIA S.A. - Otrzymanie zawiadomienia o zmianie udziału w ogólnej liczbie głosów w Spółce,https://espiebi.pap.pl/node/714659
2026-02-05,13:10,24/2026,BETA ETF TBSP IPORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/714658
2026-02-05,12:58,24/2026,BETA ETF sWIG80TR PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/714657
