date,hour,number,title,link
2026-06-08,23:53,29/2026,"CREOTECH INSTRUMENTS S.A. - Zakończenie procesu przyspieszonej budowy księgi popytu na nowe akcje serii M Spółki oraz ustalenie ostatecznej liczby i ceny emisyjnej nowych akcji serii M Spółki oraz zawarcie aneksu cenowego do umowy plasowania nowych akcji serii M Spółki/Completion of the accelerated bookbuilding process for the Company's new series M shares, determination of the final number and issue price of the Company's new series M shares and execution of a pricing supplement to the placement agreement for the Company's new series M shares",https://espiebi.pap.pl/node/724432
2026-06-08,23:09,14/2026,VERCOM S.A. - Zawiadomienie akcjonariusza o zmianie stanu posiadania akcji Spółki,https://espiebi.pap.pl/node/724431
2026-06-08,22:48,11/2026,AIRWAY MEDIX S.A. - Zmiany w Radzie Nadzorczej Airway Medix S.A.,https://espiebi.pap.pl/node/724430
2026-06-08,22:38,10/2026,AIRWAY MEDIX S.A. - Treść uchwał podjętych przez Nadzwyczajne Walne Zgromadzenie Airway Medix S.A. z dnia 8 czerwca 2026 r.,https://espiebi.pap.pl/node/724429
2026-06-08,22:20,15/2026,ONE MORE LEVEL S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% głosów na Zwyczajnym Walnym Zgromadzeniu w dniu 8 czerwca 2026 roku,https://espiebi.pap.pl/node/724428
2026-06-08,22:14,14/2026,ONE MORE LEVEL S.A. - Rezygnacja Wiceprezesa Zarządu,https://espiebi.pap.pl/node/724427
2026-06-08,22:04,13/2026,ONE MORE LEVEL S.A. - Uchwały podjęte na Zwyczajnym Walnym Zgromadzeniu w dniu 8 czerwca 2026 roku,https://espiebi.pap.pl/node/724426
2026-06-08,21:41,5/2026,ZAMET S.A. - Informacja o uzupełnieniu porządku obrad Zwyczajnego Walnego Zgromadzenia Zamet S.A. zwołanego na dzień 30 czerwca 2026 roku oraz o zgłoszeniu projektu uchwały do punktu 8 porządku obrad Zwyczajnego Walnego Zgromadzenia Zamet S.A. zwołanego na dzień 30 czerwca 2026 roku.,https://espiebi.pap.pl/node/724425
2026-06-08,21:21,27/2026,Arts Alliance S.A. - Przyjęcie nowej strategii działalności Spółki na lata 2026-2030,https://espiebi.pap.pl/node/724424
2026-06-08,21:20,27/2026,WIELTON S.A. - Otrzymanie zawiadomień o zmianie udziału w ogólnej liczbie głosów w Spółce,https://espiebi.pap.pl/node/724423
