date,hour,number,title,link
2026-08-04,21:30,15/2026,Yanosik S.A. - Wstępne wybrane dane finansowe za I półrocze 2026,https://espiebi.pap.pl/node/733803
2026-08-04,21:17,15/2026,"G-Devs SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/733802
2026-08-04,21:02,10/2026,MILISYSTEM S.A. - Zawarcie istotnej umowy,https://espiebi.pap.pl/node/733801
2026-08-04,20:10,26/2026,G-Devs S.A. - Otrzymanie żądania uzupełnienia porządku obrad,https://espiebi.pap.pl/node/733800
2026-08-04,18:56,39/2026,GENOMTEC S.A. - Otrzymanie informacji o udzieleniu ochrony patentowej w USA oraz rejestracji znaku towarowego w UE.,https://espiebi.pap.pl/node/733799
2026-08-04,18:38,10/2026,Live Motion Games SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/733798
2026-08-04,18:03,37/2026,ENERGY S.A. - Zawarcie umowy ramowej dotyczącej realizacji instalacji energetycznych,https://espiebi.pap.pl/node/733797
2026-08-04,17:47,115/2026,MONNARI TRADE S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/733796
2026-08-04,17:29,26/2026,COLUMBUS ENERGY S.A. - Zawarcie kolejnego aneksu do umowy kredytu w rachunku bieżący z instytucją bankową,https://espiebi.pap.pl/node/733795
2026-08-04,17:28,33/2026,PURE BIOLOGICS S.A. - Informacja o rejestracji zmian Statutu Spółki,https://espiebi.pap.pl/node/733794
2026-08-04,17:17,,EQUES AKUMULACJI MAJĄTKU FIZ - FIZ-Q-E_01.07.21,https://espiebi.pap.pl/node/733793
2026-08-04,17:13,18/2026,"SECO/WARWICK S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% ogólnej liczby głosów na Nadzwyczajnym Walnym Zgromadzeniu SECO/WARWICK S.A., które odbyło się w dniu 4 sierpnia 2026 roku.",https://espiebi.pap.pl/node/733792
2026-08-04,17:12,30/2026,KOGENERA - Szacunki wybranych danych finansowych i operacyjnych za okres 3 i 6 miesięcy zakończony 30 czerwca 2026 r.,https://espiebi.pap.pl/node/733791
2026-08-04,17:10,,EQUES AKTYWNEGO INWESTOWANIA FIZ - FIZ-Q-E_01.07.21,https://espiebi.pap.pl/node/733790
2026-08-04,17:04,,EQUES AKCJI SEKTORA PRYWATNEGO FIZ - FIZ-Q-E_01.07.21,https://espiebi.pap.pl/node/733789
2026-08-04,16:59,17/2026,SECO/WARWICK S.A. - Uchwały podjęte przez Nadzwyczajne Walne Zgromadzenie SECO/WARWICK S.A. w dniu 4 sierpnia 2026 r.,https://espiebi.pap.pl/node/733788
2026-08-04,16:43,58/2026,EQUES AKUMULACJI MAJĄTKU FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/733787
2026-08-04,16:40,78/2026,EQUES AKTYWNEGO INWESTOWANIA FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/733786
2026-08-04,16:39,16/2026,Triggo SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/733785
2026-08-04,16:35,76/2026,EQUES AKCJI SEKTORA PRYWATNEGO FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/733784
2026-08-04,15:57,15/2026,WISE ENERGY S.A. - Złożenie wniosku o wprowadzenie do obrotu giełdowego na rynku podstawowym GPW akcji Emitenta serii B oraz C w następstwie ich asymilacji z akcjami Spółki notowanymi na rynku podstawowym GPW,https://espiebi.pap.pl/node/733783
2026-08-04,15:54,33/2026,"RAFAMET - Ukonstytuowanie się Rady Nadzorczej RAFAMET S.A. w restrukturyzacji, informacja o członkach Rady Nadzorczej oraz powołanie Komitetu Audytu.",https://espiebi.pap.pl/node/733782
2026-08-04,15:53,12/2026,Kubota SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/733781
2026-08-04,15:46,6/2026,BEEIN S.A. - Informacja o szacunkowych przychodach ze sprzedaży,https://espiebi.pap.pl/node/733780
2026-08-04,15:38,19/2026,REMAK - Zawarcie Umowy,https://espiebi.pap.pl/node/733779
2026-08-04,15:37,,ESALIENS AKCJI SKONCENTROWANY FIZ - FIZ-Q-E_01.07.21,https://espiebi.pap.pl/node/733778
2026-08-04,15:16,33/2026,MEDICALGORITHMICS S.A. - Medicalgorithmics S.A. przedłuża do lipca 2028 r. okres obowiązywania istotnej umowy z amerykańskim centrum diagnostycznym oraz podwyższa wybrane warunki ekonomiczne współpracy,https://espiebi.pap.pl/node/733777
2026-08-04,14:51,25/2026,ESOTIQ & HENDERSON - Rejestracja zmiany Statutu Spółki,https://espiebi.pap.pl/node/733776
