date,hour,number,title,link
2026-08-19,21:15,33/2026,ZORTRAX S.A. - Zawarcie listu intencyjnego dotyczącego opracowania i produkcji tzw. drukarki 3D w technologii LPD CMYK,https://espiebi.pap.pl/node/735057
2026-08-19,21:12,34/2026,SCANWAY S.A. - Warunkowa rejestracja akcji serii I w Krajowym Depozycie Papierów Wartościowych S.A.,https://espiebi.pap.pl/node/735056
2026-08-19,20:28,33/2026,MPAY S.A. - Zawarcie ugód restrukturyzacyjnych z konsorcjum banków spółdzielczych,https://espiebi.pap.pl/node/735055
2026-08-19,20:17,18/2026,"ALL IN! GAMES S.A. - Złożenie wniosku o otwarcie postępowania o zmianę układu, poprzez zmianę harmonogramu wykonywania zobowiązań układowych",https://espiebi.pap.pl/node/735054
2026-08-19,19:49,23/2026,"Grupa Modne Zakupy SA - Rejestracja przez sąd zmiany statutu emitenta lub odmowie takiej rejestracji, z podaniem przyczyn odmowy",https://espiebi.pap.pl/node/735053
2026-08-19,19:27,4/2026,KSG AGRO S.A. - UNAUDITED INTERIM CONDENSED CONSOLIDATED FINANCIAL STATEMENTS FOR THE SIX MONTHS ENDED 30 JUNE 2026,https://espiebi.pap.pl/node/735052
2026-08-19,19:15,53/2026,PROTEKTOR - Zawiadomienie o zawarciu umowy istotnej,https://espiebi.pap.pl/node/735051
2026-08-19,19:07,52/2026,PROTEKTOR - Zawiadomienie o zawarciu umowy istotnej,https://espiebi.pap.pl/node/735050
2026-08-19,18:50,10/2026,"Frozen Way S.A. - Ustalenie daty jednoczesnej premiery gry ""Honeycomb: The World Beyond"" na komputery osobiste oraz konsole",https://espiebi.pap.pl/node/735049
2026-08-19,18:48,10/2026,Vee SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/735048
2026-08-19,18:28,13/2026,HiProMine S.A. - Ogłoszenie o zwołaniu Nadzwyczajnego Walnego Zgromadzenia spółki HiProMine S.A. na dzień 15 września 2026 roku,https://espiebi.pap.pl/node/735047
2026-08-19,18:12,23/2026,"HiProMine SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/735046
2026-08-19,17:56,,PCC EXOL S.A. - Skonsolidowany raport półroczny  PSr,https://espiebi.pap.pl/node/735045
2026-08-19,17:47,,CYFROWY POLSAT S.A. - Skonsolidowany raport półroczny  PSr,https://espiebi.pap.pl/node/735044
2026-08-19,17:44,,PCC ROKITA S.A. - Skonsolidowany raport półroczny  PSr,https://espiebi.pap.pl/node/735043
2026-08-19,17:43,,ZUE S.A. - Skonsolidowany raport półroczny  PSr,https://espiebi.pap.pl/node/735042
2026-08-19,17:37,19/2026,"VARSAV GAME STUDIOS S.A. - Ogłoszenie terminu premiery gry BARKOUR na PC, PlayStation 5 oraz Xbox Series X|S w IV kwartale 2026 roku oraz publikacja nowego materiału promocyjnego",https://espiebi.pap.pl/node/735041
2026-08-19,17:36,38/2026,Arlen S.A. - Zawiadomienie o zawarciu umów istotnych,https://espiebi.pap.pl/node/735040
2026-08-19,17:08,,KGHM POLSKA MIEDŹ SA - Skonsolidowany raport półroczny  PSr,https://espiebi.pap.pl/node/735039
2026-08-19,17:06,81/2026,EQUES AKCJI SEKTORA PRYWATNEGO FIZ - RB_FI_E_30.04.18,https://espiebi.pap.pl/node/735038
