date,hour,number,title,link
2026-08-05,22:59,9/2026,Letus Capital SA - Skonsolidowany raport kwartalny za II kwartał,https://espiebi.pap.pl/node/733891
2026-08-05,22:58,11/2026,Noobz from Poland SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/733890
2026-08-05,21:27,17/2026,"G-Devs SA - Zawarcie, zmiana treści, wypowiedzenie, rozwiązanie lub wygaśnięcie umowy o wykonywanie zadań Autoryzowanego Doradcy",https://espiebi.pap.pl/node/733889
2026-08-05,21:23,16/2026,"G-Devs SA - Zawarcie, zmiana treści, wypowiedzenie, rozwiązanie lub wygaśnięcie umowy o wykonywanie zadań Autoryzowanego Doradcy",https://espiebi.pap.pl/node/733888
2026-08-05,21:21,4/2026,WERTH-HOLZ S.A. - Zawarcie umowy kredytowej,https://espiebi.pap.pl/node/733887
2026-08-05,20:52,10/2026,REINO CAPITAL SA - Rejestracja przez Sąd zmiany Statutu Spółki.,https://espiebi.pap.pl/node/733886
2026-08-05,20:33,20/2026,Sunway Network SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/733885
2026-08-05,20:24,31/2026,Sunway Network S.A. - Akcjonariusze posiadający co najmniej 5% głosów na Zwyczajnym Walnym Zgromadzeniu spółki Sunway Network S.A. w dniu 4 sierpnia 2026 r.,https://espiebi.pap.pl/node/733884
2026-08-05,20:01,19/2026,Sunway Network SA - Informacje o walnym zgromadzeniu - informacje po odbyciu WZ (w tym ogłoszenie przerwy) - uchwały,https://espiebi.pap.pl/node/733883
2026-08-05,18:31,24/2026,MERCATOR MEDICAL S.A. - Zawarcie przedwstępnych warunkowych umów nabycia nieruchomości przez spółkę z grupy kapitałowej Emitenta,https://espiebi.pap.pl/node/733882
2026-08-05,18:19,15/2026,"BASEIG S.A. - Lista akcjonariuszy, którzy wzięli udział w Walnym Zgromadzeniu oraz mieli co najmniej 5% głosów",https://espiebi.pap.pl/node/733881
2026-08-05,18:08,116/2026,MONNARI TRADE S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/733880
2026-08-05,18:02,21/2026,FERRO S.A. - Podjęcie uchwały o wypłacie dywidendy przez spółkę zależną NOVASERVIS spol. s r.o.,https://espiebi.pap.pl/node/733879
2026-08-05,17:58,14/2026,BASEIG SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/733878
2026-08-05,17:56,13/2026,BASEIG SA - Informacje o walnym zgromadzeniu - treść uchwał podjętych przez WZ (w tym informacje o ogłoszeniu przerwy w obradach),https://espiebi.pap.pl/node/733877
2026-08-05,17:42,65/2025,IPOPEMA BENEFIT 3 FIZ AN - WANCI-E_30.04.18,https://espiebi.pap.pl/node/733876
2026-08-05,17:19,3/2025,SYNEKTIK S.A. - Raport kwartalny   QSr,https://espiebi.pap.pl/node/733875
2026-08-05,17:13,20/2025,IPOPEMA INFRASTRUKTURY CYFROWEJ I ENERGII FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/733874
2026-08-05,17:10,10/2026,Incuvo SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/733873
2026-08-05,17:03,10/2026,IFIRMA S.A. - Wstępne wyniki finansowe za I półrocze 2026,https://espiebi.pap.pl/node/733872
2026-08-05,17:01,67/2026,PKP CARGO S.A. W RESTRUKTURYZACJI - Powiadomienie o transakcjach na akcjach Emitenta uzyskane w trybie art. 19 MAR,https://espiebi.pap.pl/node/733871
2026-08-05,16:46,28/2026,BANK MILLENNIUM S.A. - Zgoda Komisji Nadzoru Finansowego na zaliczenie obligacji podporządkowanych o łącznej wartości nominalnej 500 milionów EUR do instrumentów w Tier II,https://espiebi.pap.pl/node/733870
