date,hour,number,title,link
2026-06-24,23:52,9/2026,ADVERTIGO S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% głosów na Zwyczajnym Walnym Zgromadzeniu w dniu 24 czerwca 2026 r.,https://espiebi.pap.pl/node/725990
2026-06-24,23:33,10/2026,Advertigo SA - Informacje o walnym zgromadzeniu - informacje po odbyciu WZ (w tym ogłoszenie przerwy) - uchwały,https://espiebi.pap.pl/node/647041
2026-06-24,23:24,3/2026,TAX-NET S.A. - Lista akcjonariuszy posiadających co najmniej 5% liczby głosów na Zwyczajnym Walnym Zgromadzeniu Spółki TAX-NET S.A.,https://espiebi.pap.pl/node/725989
2026-06-24,23:23,9/2026,Advertigo SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647040
2026-06-24,23:18,8/2026,Tax-Net SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647039
2026-06-24,23:15,7/2026,Tax-Net SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647038
2026-06-24,23:10,2/2026,EKIPA HOLDING S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% głosów na Zwyczajnym Walnym Zgromadzeniu w dniu 24 czerwca 2026 r.,https://espiebi.pap.pl/node/725988
2026-06-24,23:07,6/2026,ECC Games SA - Informacje udzielone akcjonariuszowi poza WZ na podstawie art. 428 § 5 lub 6 ksh lub art. 429 § 1 lub 2 ksh,https://espiebi.pap.pl/node/647037
2026-06-24,22:47,2/2026,TAX-NET S.A. - Treść uchwał podjętych na ZWZ,https://espiebi.pap.pl/node/725987
2026-06-24,22:42,19/2026,ESOTIQ & HENDERSON - Nabycie akcji własnych,https://espiebi.pap.pl/node/725986
2026-06-24,22:28,8/2026,Ekipa Holding SA - Informacje o walnym zgromadzeniu - informacje po odbyciu WZ (w tym ogłoszenie przerwy) - uchwały,https://espiebi.pap.pl/node/647036
2026-06-24,22:24,8/2026,Prefa Group SA - Podpisanie przez emitenta z firmą audytorską umowy o badanie sprawozdań finansowych lub skonsolidowanych sprawozdań finansowych emitenta,https://espiebi.pap.pl/node/647035
2026-06-24,22:10,10/2026,FAST FINANCE S.A. - Realizacja układu,https://espiebi.pap.pl/node/725985
2026-06-24,21:59,17/2026,VINDEXUS S.A. - Ogłoszenie przerwy w obradach Zwyczajnego Walnego Zgromadzenia oraz uchwały podjęte przez Zwyczajne Walne Zgromadzenie w dniu 23 czerwca 2026 r. (do ogłoszenia przerwy w obradach Zgromadzenia).,https://espiebi.pap.pl/node/725984
2026-06-24,21:13,22/2026,Emplocity SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647034
