date,hour,number,title,link
2026-07-20,23:22,19/2026,ALIOR BANK S.A. - Zdarzenie wpływające na wyniki finansowe Alior Banku S.A. w II kwartale 2026 r.,https://espiebi.pap.pl/node/732703
2026-07-20,23:12,31/2026,"3R Games S.A. - Podpisanie umowy z Meta Platforms Technologies na udział gry ""Cave Crave"" w płatnej subskrypcji Meta Horizon +",https://espiebi.pap.pl/node/732702
2026-07-20,22:38,17/2026,CENTURION FINANCE ASI S.A. - Otrzymanie zawiadomień w trybie art. 69 ustawy o ofercie publicznej - zmniejszenie stanu posiadania,https://espiebi.pap.pl/node/732701
2026-07-20,22:22,44/2026,TREX S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/732700
2026-07-20,22:11,11/2026,HiProMine S.A. - Złożenie wniosku o restrukturyzację finansowania,https://espiebi.pap.pl/node/732699
2026-07-20,22:09,30/2026,DI VOLIO S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/732698
2026-07-20,21:24,29/2026,"VIGO PHOTONICS S.A. - Otrzymanie powiadomienia o transakcji, o którym mowa w art. 19 ust. 1 Rozporządzenia MAR",https://espiebi.pap.pl/node/732697
2026-07-20,21:19,28/2026,VIGO PHOTONICS S.A. - Otrzymanie zawiadomienia na podstawie art. 69 ust. 1 ustawy o ofercie o zmianie stanu posiadania akcji,https://espiebi.pap.pl/node/732696
2026-07-20,21:05,11/2026,EFEKT - Zawiadomienie w trybie art. 69 w zw. z art. 87 ust. 1 pkt 5 ustawy o ofercie publicznej.,https://espiebi.pap.pl/node/732695
2026-07-20,20:59,25/2026,BTCS S.A. - Zakończenie subskrypcji prywatnej i dokonanie przydziału akcji serii G,https://espiebi.pap.pl/node/732694
2026-07-20,20:46,15/2026,SEDIVIO S.A. - Zawarcie umowy wykonawczej z Centralnym Ośrodkiem Informatyki w ramach Umowy Ramowej nr COI/U/PZP/262/7/2026 (COI-ZAK.262.14.2025),https://espiebi.pap.pl/node/732693
2026-07-20,20:36,12/2026,ICE CODE GAMES S.A. - Zaakceptowanie przez wydawcę wykonania ostatniego etapu gry Nightmare Frontiers,https://espiebi.pap.pl/node/732692
2026-07-20,20:33,48/2026,MOSTALWAR - Zgłoszenie przez akcjonariusza projektów uchwał dotyczących spraw objętych porządkiem obrad NWZ.,https://espiebi.pap.pl/node/732691
2026-07-20,20:23,57/2026,UniCredit - Fitch affirms ratings following the offer on Commerzbank and sees potential for UniCredit to be rated two notches above the sovereign,https://espiebi.pap.pl/node/732690
2026-07-20,20:11,5/2026,MADMIND STUDIO S.A. - Zawarcie umowy wydawniczej,https://espiebi.pap.pl/node/732689
2026-07-20,19:48,23/2026,cyber_Folks S.A. - Uchwały podjęte i uchwała niepodjęta przez Nadzwyczajne Walne Zgromadzenie,https://espiebi.pap.pl/node/732688
2026-07-20,19:32,269/2026,"NOVATURAS AB - In order to resolve technical issues, trading in AB Novaturas shares on the Warsaw Stock Exchange is suspended",https://espiebi.pap.pl/node/732687
2026-07-20,19:27,17/2026,IMPERIO ASI S.A. - Zawiadomienia akcjonariuszy o zmianie udziału w ogólnej liczbie głosów,https://espiebi.pap.pl/node/732686
2026-07-20,19:15,18/2026,CLOUD TECHNOLOGIES S.A. - Szacunkowa miesięczna dynamika sprzedaży danych do kluczowych klientów za maj 2026 roku,https://espiebi.pap.pl/node/732685
2026-07-20,18:24,20/2026,KERNEL HOLDING S.A. - OPERATIONS UPDATE FOR THE THREE MONTHS ENDED 30 JUNE 2026,https://espiebi.pap.pl/node/732684
2026-07-20,18:17,32/2026,"ALLEGRO.EU S.A. - Allegro informuje o transakcjach związanych z programem skupu akcji własnych, przeprowadzonych w dniach 15 - 17 lipca 2026 r.",https://espiebi.pap.pl/node/732683
2026-07-20,18:09,33/2026,Zortrax SA - Informacje o walnym zgromadzeniu - informacje o wniesionych powództwach,https://espiebi.pap.pl/node/732682
2026-07-20,18:00,18/2026,Shoper S.A. - Uchwały podjęte przez Nadzwyczajne Walne Zgromadzenie Shoper S.A. w dniu 20 lipca 2026 roku,https://espiebi.pap.pl/node/732681
2026-07-20,17:59,30/2026,ORLEN S.A. - Oddalenie powództwa o stwierdzenie nieważności uchwały NWZ ORLEN S.A.,https://espiebi.pap.pl/node/732680
2026-07-20,17:36,41/2026,CREOTECH INSTRUMENTS S.A. - Warunkowa rejestracja akcji zwykłych na okaziciela serii M Spółki w depozycie papierów wartościowych prowadzonym przez KDPW S.A.,https://espiebi.pap.pl/node/732679
2026-07-20,17:34,35/2026,SANOK RC SA - Informacja o transakcjach wykonywanych przez osoby pełniące obowiązki zarządcze,https://espiebi.pap.pl/node/732678
