date,hour,number,title,link
2026-04-29,23:48,,BIG CHEESE STUDIO S.A. - RR,https://espiebi.pap.pl/node/720489
2026-04-29,23:12,17/2026,MOSTALWAR - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia,https://espiebi.pap.pl/node/720488
2026-04-29,23:04,,MOSTALWAR - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720487
2026-04-29,22:59,3/2026,ASM GROUP S.A. - Zawiadomienie o zmianie stanu posiadania akcji ASM Group S.A.,https://espiebi.pap.pl/node/720486
2026-04-29,22:58,,MOSTALWAR - RR,https://espiebi.pap.pl/node/720484
2026-04-29,22:58,,KCI - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720485
2026-04-29,22:52,,CFI HOLDING S.A. - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720483
2026-04-29,22:47,,KCI - RR,https://espiebi.pap.pl/node/720482
2026-04-29,22:15,29/2026,OT LOGISTICS - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia na dzień 26.05.2026 r. wraz z projektami uchwał,https://espiebi.pap.pl/node/720481
2026-04-29,22:08,,CFI HOLDING S.A. - RR,https://espiebi.pap.pl/node/720480
2026-04-29,21:49,13/2026,ONDE S.A. - Zawarcie umowy o wartości 110 mln zł netto na wykonanie robót budowlanych dla Magazynu Energii,https://espiebi.pap.pl/node/720479
2026-04-29,21:22,,ZAMET S.A. - RR,https://espiebi.pap.pl/node/720478
2026-04-29,20:55,22/2026,QUERCUS TFI S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% głosów na Walnym Zgromadzeniu Quercus TFI S.A.,https://espiebi.pap.pl/node/720477
2026-04-29,20:50,8/2026,TARCZYŃSKI S.A. - Rekomendacja Zarządu Spółki w sprawie wypłaty dywidendy z zysku za 2025 rok,https://espiebi.pap.pl/node/720476
2026-04-29,20:47,7/2026,BRAINSCAN S.A. - Podpisanie umowy pożyczki z akcjonariuszem Spółki.,https://espiebi.pap.pl/node/720475
2026-04-29,20:36,,POLICE - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720474
2026-04-29,20:34,,POLICE - RR,https://espiebi.pap.pl/node/720473
2026-04-29,20:33,9/2026,Constance Care SA - Zmiana harmonogramu publikacji raportów okresowych,https://espiebi.pap.pl/node/645360
2026-04-29,20:31,,PUŁAWY - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720472
2026-04-29,20:30,,PUŁAWY - RR,https://espiebi.pap.pl/node/720471
2026-04-29,20:29,,GRUPA AZOTY SA - SPS,https://espiebi.pap.pl/node/720470
2026-04-29,20:28,,GRUPA AZOTY SA - RR,https://espiebi.pap.pl/node/720469
2026-04-29,20:27,,GRUPA AZOTY SA - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720468
2026-04-29,20:25,1/2026,WARIMPEX - Annual Report 2025,https://espiebi.pap.pl/node/720467
2026-04-29,20:22,1/2026,WARIMPEX - Raport finansowy 2025,https://espiebi.pap.pl/node/720466
2026-04-29,19:44,,ESALIENS AKCJI SKONCENTROWANY FIZ - FIZ-Q-E_01.07.21,https://espiebi.pap.pl/node/720465
2026-04-29,19:43,9/2026,KEMBERTON Sp. z o.o. - Przekazanie do publicznej wiadomości opóźnionej informacji poufnej,https://espiebi.pap.pl/node/720464
2026-04-29,19:41,10/2026,"BIOCELTIX S.A. - Informacja o pozytywnej ocenie projektu pt.: ""Innowacyjny bezkomórkowy lek biologiczny dla zastosowań w weterynarii (InnoBioVet)"" w ramach programu Fundusze Europejskie dla Nowoczesnej Gospodarki",https://espiebi.pap.pl/node/720463
2026-04-29,19:40,,TRANS POLONIA S.A. - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720462
2026-04-29,19:40,,TRANS POLONIA S.A. - RR,https://espiebi.pap.pl/node/720461
2026-04-29,19:35,13/2026,ASSECO BUSINESS SOLUTIONS S.A. - Ogłoszenie Zarządu Asseco Business Solutions o zwołaniu Zwyczajnego Walnego Zgromadzenia,https://espiebi.pap.pl/node/720460
2026-04-29,19:31,5/2026,NEW TECH CAPITAL S.A. - Zmiana daty publikacji raportu rocznego za 2025 r.,https://espiebi.pap.pl/node/720459
2026-04-29,19:20,8/2026,MEDAPP S.A. - Zawarcie umowy dystrybucyjnej na rynku Tajlandii,https://espiebi.pap.pl/node/720458
2026-04-29,19:17,10/2026,GHELAMCO INVEST SP. Z O.O. - Przekazanie do publicznej wiadomości opóźnionej informacji poufnej,https://espiebi.pap.pl/node/720457
2026-04-29,19:04,7/2026,PCF GROUP S.A. - Podjęcie uchwały w sprawie emisji akcji w ramach docelowego podwyższenia kapitału zakładowego,https://espiebi.pap.pl/node/720456
2026-04-29,19:02,,ORLEN S.A. - SPS,https://espiebi.pap.pl/node/720455
2026-04-29,19:01,,ORLEN S.A. - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720454
2026-04-29,19:00,,ORLEN S.A. - RR,https://espiebi.pap.pl/node/720453
2026-04-29,19:00,,BBI DEVELOPMENT SA - RR,https://espiebi.pap.pl/node/720452
2026-04-29,18:58,7/2026,MEDAPP S.A. - Rozwiązanie umowy z Zakładem Ubezpieczeń Społecznych w związku z otwarciem postępowania restrukturyzacyjnego Spółki,https://espiebi.pap.pl/node/720451
2026-04-29,18:57,,BBI DEVELOPMENT SA - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720450
2026-04-29,18:49,12/2026,BANK PEKAO S.A. - Powołanie Zarządu Banku Polska Kasa Opieki Spółka Akcyjna na nową wspólną kadencję,https://espiebi.pap.pl/node/720449
2026-04-29,18:32,5/2026,EUROCASH - Zmiana terminu publikacji skonsolidowanego raportu kwartalnego za I kwartał 2026 r.,https://espiebi.pap.pl/node/720448
2026-04-29,18:29,13/2026,ALIOR BANK S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% liczby głosów na Zwyczajnym Walnym Zgromadzeniu Alior Banku S.A. w dniu 29 kwietnia 2026 r.,https://espiebi.pap.pl/node/720446
2026-04-29,18:29,,EUROCASH - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720447
2026-04-29,18:25,12/2026,ALIOR BANK S.A. - Treść uchwał podjętych przez Zwyczajne Walne Zgromadzenie Alior Banku S.A. zwołane na dzień 29 kwietnia 2026 r.,https://espiebi.pap.pl/node/720445
2026-04-29,18:23,,EUROCASH - RR,https://espiebi.pap.pl/node/720444
2026-04-29,18:21,11/2026,ALIOR BANK S.A. - Uchwała Zwyczajnego Walnego Zgromadzenia Alior Banku S.A. w sprawie sposobu podziału zysku Banku za 2025 r.,https://espiebi.pap.pl/node/720443
2026-04-29,18:11,4/2026,WARIMPEX FINANCING PL/WARIMPEX FINANCING PL spółka z ograniczoną odpowiedzialnością z siedzibą  w Krakowie - Raport roczny,https://espiebi.pap.pl/node/645359
2026-04-29,18:03,8/2026,Platige Image SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/645358
2026-04-29,17:59,,PROCHEM - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720442
2026-04-29,17:57,,BIOTON - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720441
2026-04-29,17:55,7/2026,Platige Image SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/645357
2026-04-29,17:55,,SFINKS POLSKA S.A. - RR,https://espiebi.pap.pl/node/720440
2026-04-29,17:53,,SFINKS POLSKA S.A. - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/720439
2026-04-29,17:51,3/2025,INVESTMENT FRIENDS SE - Raport kwartalny   Q,https://espiebi.pap.pl/node/720438
2026-04-29,17:51,3/2025,ELKOP - Raport kwartalny   Q,https://espiebi.pap.pl/node/720437
