date,hour,number,title,link
2026-07-07,23:34,11/2026,E-XIM IT S.A. - Powzięcie informacji o podpisaniu umowy nabycia większościowego pakietu spółki przez QUALITY_RELIABILITY S.A.,https://espiebi.pap.pl/node/727578
2026-07-07,23:08,16/2026,The Dust SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647451
2026-07-07,22:52,15/2026,Cosma SA - Zmiana adresu emitenta lub adresu jego strony internetowej lub ostatniego wskazanego Organizatorowi Alternatywnego Systemu adresu e-mail emitenta,https://espiebi.pap.pl/node/647450
2026-07-07,22:45,13/2026,ROBYG S.A. - Otrzymanie zawiadomienia na podstawie art. 69 ustawy o ofercie publicznej i warunkach wprowadzania instrumentów finansowych do zorganizowanego systemu obrotu oraz o spółkach publicznych.,https://espiebi.pap.pl/node/727577
2026-07-07,22:42,12/2026,ROBYG S.A. - Otrzymanie zawiadomienia na podstawie art. 69 ustawy o ofercie publicznej i warunkach wprowadzania instrumentów finansowych do zorganizowanego systemu obrotu oraz o spółkach publicznych.,https://espiebi.pap.pl/node/727576
2026-07-07,22:42,25/2026,COMP - Zawiadomienie o zmniejszeniu udziału poniżej 5% w ogólnej liczbie głosów,https://espiebi.pap.pl/node/727575
2026-07-07,22:35,24/2026,COMP - Zawiadomienie o zmniejszeniu udziału poniżej 5% w ogólnej liczbie głosów,https://espiebi.pap.pl/node/727574
2026-07-07,22:34,3/2026,MASSMEDICA S.A. - Akcjonariusze posiadający co najmniej 5% liczby głosów na Zwyczajnym Walnym Zgromadzeniu w dniu 30 czerwca 2026 r.,https://espiebi.pap.pl/node/727573
2026-07-07,22:27,23/2026,COMP - Zawiadomienie o zawarciu transakcji przez osobę blisko związaną z osobą pełniącą obowiązki zarządcze,https://espiebi.pap.pl/node/727572
2026-07-07,22:07,16/2026,Moonlit SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/647449
2026-07-07,21:21,20/2026,PARTNER-NIERUCHOMOŚCI S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% głosów na Zwyczajnym Walnym Zgromadzeniu spółki Partner Aerospace _ Defense Group S.A.,https://espiebi.pap.pl/node/727571
2026-07-07,20:49,18/2025,PROGUNS GROUP S.A. - : Zawarcie umowy przedstawicielstwa handlowego z Dillon Aero Incorporated,https://espiebi.pap.pl/node/727570
