date,hour,number,title,link
2026-03-04,23:48,3/2026,Bras SA - Podpisanie przez emitenta z firmą audytorską umowy o badanie sprawozdań finansowych lub skonsolidowanych sprawozdań finansowych emitenta,https://espiebi.pap.pl/node/644624
2026-03-04,22:44,7/2026,Triggo SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/644623
2026-03-04,22:34,6/2026,ARTIFEX MUNDI S.A. - Szacunkowe przychody ze sprzedaży Spółki oraz koszty akwizycji nowych graczy w lutym 2026 r.,https://espiebi.pap.pl/node/716283
2026-03-04,22:30,2/2026,WERTH-HOLZ S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia Akcjonariuszy spółki Werth-Holz S.A. na dzień 31 marca 2026 r.,https://espiebi.pap.pl/node/716282
2026-03-04,22:18,6/2026,GRUPA VIRTUS S.A. - Otrzymanie zawiadomienia w trybie art. 69 Ustawy o ofercie publicznej,https://espiebi.pap.pl/node/716281
2026-03-04,22:12,6/2026,"Werth-Holz SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/644622
2026-03-04,21:53,3/2026,"SILVAIR INC - Ogłoszenie o zwołaniu Walnego Zgromadzenia Akcjonariuszy Silvair, Inc. na dzień 23 kwietnia 2026 roku wraz z projektami uchwał",https://espiebi.pap.pl/node/716280
2026-03-04,21:50,3/2026,IMAGE POWER S.A. - Zawarcie umowy typu lock-up,https://espiebi.pap.pl/node/716279
2026-03-04,20:25,6/2026,ENERGY S.A. - Zbycie udziałów w spółce ADG Sp. z o.o.,https://espiebi.pap.pl/node/716278
2026-03-04,19:24,9/2026,CTE Group SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/644621
2026-03-04,18:50,4/2026,AQUA S.A. - Informacja o zawarciu istotnej umowy,https://espiebi.pap.pl/node/716277
2026-03-04,18:47,8/2026,PURE BIOLOGICS S.A. - Dopuszczenie i warunkowe wprowadzenie do obrotu na rynku równoległym prowadzonym przez GPW akcji serii P2 oraz serii I Spółki. Ustalenie daty pierwszego notowania akcji serii P2 oraz serii I Spółki po ich asymilacji z akcjami znajdującymi się w obrocie na rynku równoległym.,https://espiebi.pap.pl/node/716276
2026-03-04,18:41,46/2026,MONNARI TRADE S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/716275
2026-03-04,18:40,3/2026,ASSECO BUSINESS SOLUTIONS S.A. - Rekomendacja Zarządu i Rady Nadzorczej Asseco Business Solutions dotycząca wypłaty dywidendy,https://espiebi.pap.pl/node/716274
2026-03-04,18:13,15/2026,CREOTECH INSTRUMENTS S.A. - Wykaz akcjonariuszy Creotech Instruments S.A. posiadających na Nadzwyczajnym Walnym Zgromadzeniu w dniu 4 marca 2026 r. co najmniej 5% liczby głosów.,https://espiebi.pap.pl/node/716273
