date,hour,number,title,link
2026-01-07,23:46,1/2026,ENEIDA GAMES S.A. - Zawarcie umowy wydawniczej,https://espiebi.pap.pl/node/712555
2026-01-07,21:48,3/2026,SANOK RC SA - Zawiadomienie w trybie art. 69 ustawy o ofercie,https://espiebi.pap.pl/node/712554
2026-01-07,21:21,2/2026,BIOCELTIX S.A. - Warunkowa rejestracja akcji zwykłych Spółki na okaziciela serii O w depozycie papierów wartościowych prowadzonym przez KDPW S.A.,https://espiebi.pap.pl/node/712553
2026-01-07,20:47,1/2026,Hortico SA - Inne informacje,https://espiebi.pap.pl/node/643548
2026-01-07,20:29,1/2026,HORTICO S.A. - Informacja poufna - Zawarcie przedwstępnej umowy sprzedaży nieruchomości,https://espiebi.pap.pl/node/712552
2026-01-07,19:49,2/2026,Zortrax SA w restrukturyzacji - Inne informacje,https://espiebi.pap.pl/node/643547
2026-01-07,19:33,2/2026,MONNARI TRADE S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/712551
2026-01-07,19:15,1/2026,ANSWEAR.COM S.A. - Wstępne wybrane dane dotyczące sprzedaży Answear.com SA za IV kwartał 2025 r. oraz 12 miesięcy 2025 r.,https://espiebi.pap.pl/node/712550
2026-01-07,19:08,2/2026,DEVELIA - Rejestracja w Krajowym Depozycie Papierów Wartościowych obligacji na okaziciela Develia S.A.,https://espiebi.pap.pl/node/712549
2026-01-07,18:13,1/2026,MO-BRUK S.A. - Otrzymanie decyzji SKO w sprawie umorzenia w całości spraw dot. opłat podwyższonych za rok 2016 i rok 2020,https://espiebi.pap.pl/node/712548
2026-01-07,17:58,1/2026,ENERGY S.A. - Otrzymanie zlecenia na wykonanie instalacji fotowoltaicznych,https://espiebi.pap.pl/node/712547
2026-01-07,17:56,1/2026,WIELTON S.A. - Rejestracja zmian w Statucie Spółki Wielton S.A.,https://espiebi.pap.pl/node/712546
2026-01-07,17:55,2/2026,ENTER AIR S.A. - Rezygnacja Członka Zarządu,https://espiebi.pap.pl/node/712545
2026-01-07,17:46,2/2026,TEN SQUARE GAMES S.A. - Informacja o kwartalnych przychodach (płatnościach) ze sprzedaży - 4Q 2025,https://espiebi.pap.pl/node/712544
2026-01-07,17:45,1/2026,ENTER AIR S.A. - Zawarcie porozumienia z Członkiem Zarządu.,https://espiebi.pap.pl/node/712543
2026-01-07,17:20,1/2026,"BUMECH S.A. - Postanowienie o umorzeniu postępowania restrukturyzacyjnego PG ""Silesia""",https://espiebi.pap.pl/node/712542
2026-01-07,17:16,1/2026,TEN SQUARE GAMES S.A. - Terminy przekazywania raportów okresowych w 2026 roku,https://espiebi.pap.pl/node/712541
2026-01-07,17:07,2/2026,SANOK RC SA - Zawiadomienie w trybie art. 69 ustawy o ofercie,https://espiebi.pap.pl/node/712540
2026-01-07,17:05,1/2026,ACTION S.A. - Terminy przekazywania raportów okresowych ACTION S.A. w 2026 roku,https://espiebi.pap.pl/node/712539
2026-01-07,17:04,1/2026,SANOK RC SA - Zawiadomienie w trybie art. 69 ustawy o ofercie,https://espiebi.pap.pl/node/712538
2026-01-07,16:58,1/2026,SKARBIEC HOLDING S.A. - Informacja o datach przekazywania raportów okresowych w roku obrotowym trwającym od dnia 1 stycznia 2026 r. do dnia 31 grudnia 2026 r.,https://espiebi.pap.pl/node/712537
2026-01-07,16:55,2/2026,BETA ETF WIG20short PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/712536
2026-01-07,16:49,1/2026,"Milton Essex SA - Rejestracja przez sąd zmiany statutu emitenta lub odmowie takiej rejestracji, z podaniem przyczyn odmowy",https://espiebi.pap.pl/node/643546
