date,hour,number,title,link
2025-11-19,22:15,17/2025,ECC GAMES S.A. - Informacja o transakcjach wykonywanych przez osoby pełniące obowiązki zarządcze,https://espiebi.pap.pl/node/705838
2025-11-19,22:08,44/2025,NEUCA - Powołanie Prezesa Zarządu,https://espiebi.pap.pl/node/705837
2025-11-19,21:59,10/2025,LOKATY BUDOWLANE S.A. - Uprawomocnienie postanowienia Sądu Okręgowego w Warszawie o oddaleniu wniosków Skarbu Państwa o zasiedzenie dotyczącego nieruchomości przy ul. Brożka w Warszawie,https://espiebi.pap.pl/node/705836
2025-11-19,21:23,18/2025,Elektromont S.A. - Wynik kontroli celno-skarowej,https://espiebi.pap.pl/node/705835
2025-11-19,20:10,29/2025,PROGUNS GROUP S.A. - Zawiadomienie z art. 69 Ustawy o ofercie publicznej,https://espiebi.pap.pl/node/705834
2025-11-19,19:54,44/2025,PCF GROUP S.A. - Zawarcie warunkowego porozumienia ze spółką Square Enix Limited,https://espiebi.pap.pl/node/705833
2025-11-19,19:54,50/2025,FoodHub S.A. - Otrzymanie zawiadomień na podstawie art. 69 ustawy o ofercie publicznej (...),https://espiebi.pap.pl/node/705832
2025-11-19,19:06,3/2025,ALTA - Raport kwartalny   Q,https://espiebi.pap.pl/node/705831
2025-11-19,18:48,7/2025,PLATIGE IMAGE S.A. - Rozpoczęcie przez Emitenta przeglądu dostępnych opcji strategicznych oraz zawarcie umowy o świadczenie usługi doradczej,https://espiebi.pap.pl/node/705830
2025-11-19,18:45,47/2025,BIOCELTIX S.A. - Komunikat KDPW w sprawie daty rejestracji akcji serii N Spółki,https://espiebi.pap.pl/node/705829
2025-11-19,18:43,3/2025,HERKULES S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705828
2025-11-19,18:35,33/2025,ZE PAK S.A. - Wniosek akcjonariusza o uzupełnienie porządku obrad Nadzwyczajnego Walnego Zgromadzenia Spółki zwołanego na dzień 12 grudnia 2025 roku,https://espiebi.pap.pl/node/705827
2025-11-19,18:28,11/2025,SZAR - informacja o wyborze audytora do przeprowadzenia badania sprawozdania finansowego Emitenta,https://espiebi.pap.pl/node/705826
2025-11-19,18:24,15/2025,MAXIPIZZA - Korekta raportu okresowego za III kwartał 2025 r.,https://espiebi.pap.pl/node/705825
2025-11-19,18:12,3/2025,Onesano S.A. - Raport kwartalny SA-Q,https://espiebi.pap.pl/node/705824
2025-11-19,17:58,10/2025,SZAR - Informacja o wyborze audytora do przeprowadzenia badania sprawozdania finansowego Emitenta,https://espiebi.pap.pl/node/705823
2025-11-19,17:54,43/2025,PURE BIOLOGICS S.A. - Rejestracja warrantów subskrypcyjnych imiennych serii C uprawniających do objęcia akcji serii P w depozycie papierów wartościowych prowadzonym przez KDPW S.A.,https://espiebi.pap.pl/node/705822
2025-11-19,17:50,23/2025,VRFABRIC SA - Powiadomienie o transakcjach na akcjach Spółki przez osobę pełniącą obowiązki zarządcze w Spółce,https://espiebi.pap.pl/node/705821
2025-11-19,17:50,22/2025,VRFABRIC SA - Zawiadomienie na podstawie art. 69 ust. 1 lub 2 ustawy o ofercie otrzymane od osoby pełniącej obowiązki zarządcze spółki.,https://espiebi.pap.pl/node/705820
2025-11-19,17:49,3/2025,ANSWEAR.COM S.A. - Raport kwartalny   Q,https://espiebi.pap.pl/node/705819
2025-11-19,17:43,3/2025,PHN S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705818
2025-11-19,17:39,16/2025,HEMP - Rejestracja zmiany statutu i podwyższenia kapitału zakładowego.,https://espiebi.pap.pl/node/705817
2025-11-19,17:30,3/2025,EUROTEL S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705816
2025-11-19,17:25,3/2025,ATREM S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705815
2025-11-19,17:21,3/2025,ZUE S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705814
2025-11-19,17:18,3/2025,TAURON POLSKA ENERGIA S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705813
2025-11-19,17:15,3/2025,CYFROWY POLSAT S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705812
2025-11-19,17:15,3/2025,POLTREG S.A. - Raport kwartalny   Q,https://espiebi.pap.pl/node/705811
2025-11-19,17:13,3/2025,CELON PHARMA S.A. - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705810
2025-11-19,17:13,3/2025,ŚNIEZKA - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705809
2025-11-19,17:06,3/2025,GOBARTO SA - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/705808
2025-11-19,17:02,6/2025,"PLAZA CENTERS N.V. - UPDATE REGARDING ARBITRATIONS AGAINST ROMANIA WITH RESPECT TO THE ""CASA RADIO"" PROJECT",https://espiebi.pap.pl/node/705807
2025-11-19,16:46,52/2025,MEDTECH SOLUTIONS S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% liczby głosów na Nadzwyczajnym Walnym Zgromadzeniu Emitenta w dniu 19 listopada 2025 roku,https://espiebi.pap.pl/node/705806
2025-11-19,16:27,26/2025,XPLUS S.A. - Powiadomienie o transakcji w trybie art. 19 MAR,https://espiebi.pap.pl/node/705805
2025-11-19,16:26,17/2025,VEE S.A. - Zakończenie subskrypcji akcji serii G oraz przydział akcji serii G,https://espiebi.pap.pl/node/705804
2025-11-19,15:57,23/2025,SATIS GROUP SA - Oddalenie skargi Emitenta na postanowienie Dyrektora Izby Administracji Skarbowej,https://espiebi.pap.pl/node/705803
2025-11-19,15:54,9/2025,President Studio S.A. - Ogłoszenie o zwołaniu Nadzwyczajnego Walnego Zgromadzenia President Studio S.A. wraz z projektami uchwał,https://espiebi.pap.pl/node/705802
2025-11-19,15:49,6/2025,Bridge Solutions Hub S.A. - Nabycie znacznego pakietu akcji,https://espiebi.pap.pl/node/705800
2025-11-19,15:49,6/2025,TELGAM S.A. - Transakcje zrealizowane przez osobę pełniącą obowiązki zarządcze,https://espiebi.pap.pl/node/705799
2025-11-19,15:49,11/2025,PROCHEM - Zawarcie umowy,https://espiebi.pap.pl/node/705798
2025-11-19,15:48,13/2025,PRESIDENT - Ogłoszenie o zwołaniu Nadzwyczajnego Walnego Zgromadzenia President Studio S.A. wraz z projektami uchwał,https://espiebi.pap.pl/node/705801
2025-11-19,15:39,3/2025,EUROTEL - Eurotel Spółka Akcyjna Raport dotyczący incydentalnego naruszenia Dobrych Praktyk,https://espiebi.pap.pl/node/705797
2025-11-19,15:36,13/2025,PKO BANK HIPOTECZNY S.A. - Powiadomienie o transakcji na instrumentach finansowych PKO Banku Hipotecznego S.A. dokonanej przez PKO Bank Polski S.A.,https://espiebi.pap.pl/node/705796
2025-11-19,15:31,236/2025,BETA ETF NASDAQ-100 PLN-HEDGED PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705795
2025-11-19,15:27,30/2025,SDSOPTIC - Rejestracja podwyższenia kapitału zakładowego i zmian statutu Spółki,https://espiebi.pap.pl/node/705794
2025-11-19,15:17,234/2025,BETA ETF NASDAQ-100 2 x SHORT PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705793
2025-11-19,15:15,47/2025,MOSTALZAB - Uzgodnienie wielkości i warunków dostaw surowców parafinowych do spółki zależnej Polwax S.A. na rok 2026,https://espiebi.pap.pl/node/705792
2025-11-19,15:05,13/2025,INDOS S.A. - Wprowadzenie wyemitowanych przez Indos SA obligacji serii K11 do obrotu na Catalyst,https://espiebi.pap.pl/node/705791
2025-11-19,15:02,234/2025,BETA ETF S&P 500 PLN-HEDGED PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705790
2025-11-19,15:00,14/2025,INDOS - Podsumowanie subskrypcji obligacji serii K11,https://espiebi.pap.pl/node/705789
2025-11-19,14:52,40/2025,MEDTECH - Uchwały podjęte na Nadzwyczajnym Walnym Zgromadzeniu w dniu 19 listopada 2025 roku,https://espiebi.pap.pl/node/705788
2025-11-19,14:52,12/2025,INDOS S.A. - Zakończenie subskrypcji oraz objęcie obligacji serii K11,https://espiebi.pap.pl/node/705787
2025-11-19,14:44,20/2025,Saule Technologies S.A. - Doprecyzowanie przez Columbus Energy S.A. oferty dotyczącej zaproszenia instytucji państwowych do negocjacji w sprawie zakupu technologii perowskitowej,https://espiebi.pap.pl/node/705786
2025-11-19,14:42,32/2025,COLUMBUS ENERGY S.A. - Doprecyzowanie oferty dotyczącej zaproszenia instytucji państwowych do negocjacji w sprawie zakupu technologii perowskitowej,https://espiebi.pap.pl/node/705785
2025-11-19,14:42,45/2025,CPD S.A. - Treść uchwał podjętych przez Nadzwyczajne Walne Zgromadzenie CPD S.A. w dniu 19 listopada 2025 roku,https://espiebi.pap.pl/node/705784
2025-11-19,14:37,22/2025,POLWAX S.A. - Uzgodnienie wielkości i warunków dostaw surowców parafinowych na rok 2026,https://espiebi.pap.pl/node/705783
2025-11-19,14:37,45/2025,FABRITY S.A. - Uchwała Zarządu oraz Rady Nadzorczej Fabrity S.A. w sprawie warunkowej wypłaty dywidendy uzupełniającej za rok 2024,https://espiebi.pap.pl/node/705782
2025-11-19,14:33,234/2025,BETA ETF WIG20short PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705781
2025-11-19,14:33,16/2025,TALEX - Zmiana terminu przekazania raportu półrocznego (SA-Q3 2025),https://espiebi.pap.pl/node/705780
2025-11-19,14:31,37/2025,"ENAP - Uchwały podjęte, projekty uchwał niepodjętych oraz sprzeciwy zgłoszone na Nadzwyczajnym Walnym Zgromadzeniu Akcjonariuszy w dniu 18 listopada 2025 roku.",https://espiebi.pap.pl/node/705779
2025-11-19,14:30,31/2025,SYNTHAVERSE SA - Zmiana daty przekazania raportu kwartalnego za okres III kwartału 2025 roku,https://espiebi.pap.pl/node/705778
2025-11-19,14:23,44/2025,CPD S.A. - Wykaz akcjonariuszy posiadających co najmniej 5 % liczby głosów na Nadzwyczajnym Walnym Zgromadzeniu CPD S.A. odbytym w dniu 19 listopada 2025 roku,https://espiebi.pap.pl/node/705777
2025-11-19,14:22,83/2025,PEKAO BANK HIPOTECZNY - Informacje o zobowiązaniach Pekao Banku Hipotecznego S.A.,https://espiebi.pap.pl/node/705776
2025-11-19,14:20,38/2025,ENAP - Powołanie osób nadzorujących.,https://espiebi.pap.pl/node/705775
2025-11-19,14:13,234/2025,BETA ETF WIG20TR PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705774
2025-11-19,14:13,15/2025,TALEX - Aneks do umowy z Credit Agricole Bank Polska S.A.,https://espiebi.pap.pl/node/705773
2025-11-19,13:59,45/2025,DADELO S.A. - Informacja o transakcjach uzyskana w trybie art. 19 MAR,https://espiebi.pap.pl/node/705772
2025-11-19,13:54,234/2025,BETA ETF NASDAQ-100 3 x LEVERAGED PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705771
2025-11-19,13:54,44/2025,DADELO S.A. - Informacja o transakcjach uzyskana w trybie art. 19 MAR,https://espiebi.pap.pl/node/705770
2025-11-19,13:50,37/2025,"ENAP - Uchwały podjęte, projekty uchwał niepodjętych oraz sprzeciwy zgłoszone na Nadzwyczajnym Walnym Zgromadzeniu Akcjonariuszy w dniu 18 czerwca 2025 roku.",https://espiebi.pap.pl/node/705769
2025-11-19,13:41,24/2025,BTCS - Informacja o nieodbyciu NWZ zwołanego na dzień 19.11.2025 r. / Information on the failure to hold the Extraordinary General Meeting convened for 19.11.2025,https://espiebi.pap.pl/node/705768
2025-11-19,13:29,9/2025,ORZEŁ S.A. - ORZEŁ SA: POWIADOMIENIE O TRANSAKCJACH W TRYBIE ART. 19 UST. 1 ROZPORZĄDZENIA MAR,https://espiebi.pap.pl/node/705767
2025-11-19,13:15,96/2025,BETA ETF BITCOIN PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705766
2025-11-19,13:05,55/2025,"VINDEXUS S.A. - Temat: Projekty uchwał Nadzwyczajnego Walnego Zgromadzenia Akcjonariuszy Giełdy Praw Majątkowych ""VINDEXUS"" S.A.",https://espiebi.pap.pl/node/705765
2025-11-19,12:48,55/2025,PragmaGo S.A. - Zawarcie dwóch umów kredytu z ING Bank Śląski S.A.,https://espiebi.pap.pl/node/705764
2025-11-19,12:46,25/2025,NEWAG S.A. - Otrzymanie powiadomień o transakcjach w trybie art. 19 ust. 1 Rozporządzenia MAR,https://espiebi.pap.pl/node/705763
2025-11-19,12:46,234/2025,BETA ETF sWIG80TR PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705762
2025-11-19,12:35,57/2025,APATOR - Powiadomienie o transakcjach na akcjach Apator S.A.,https://espiebi.pap.pl/node/705761
2025-11-19,12:32,54/2025,"VINDEXUS S.A. - Zwołanie Nadzwyczajnego Walnego Zgromadzenia Akcjonariuszy Giełdy Praw Majątkowych ""VINDEXUS"" S.A.",https://espiebi.pap.pl/node/705760
2025-11-19,12:27,234/2025,BETA ETF mWIG40TR PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705759
2025-11-19,12:19,30/2025,ZUE S.A. - Zawarcie umowy na utrzymanie infrastruktury.,https://espiebi.pap.pl/node/705758
2025-11-19,12:15,35/2025,4MASS S.A. - Zawiadomienie na podstawie art. 69 ustawy o ofercie,https://espiebi.pap.pl/node/705757
2025-11-19,12:15,94/2025,BETA ETF DYWIDENDA PLUS PORTFELOW FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705756
2025-11-19,11:59,235/2025,BETA ETF TBSP IPORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705755
2025-11-19,11:49,16/2025,CMI - Uzupełnienie raportu EBI nr 15/2025 z dnia 19 listopada 2025 r. - Ogłoszenie o zwołaniu Nadzwyczajnego Walnego Zgromadzenia CM International S.A. wraz z projekt,https://espiebi.pap.pl/node/705754
2025-11-19,11:49,7/2025,GENOMED S.A. - Wynik programu skupu akcji,https://espiebi.pap.pl/node/705753
2025-11-19,11:43,242/2025,BETA ETF OBLIGACJI 6M PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705752
2025-11-19,11:28,18/2025,NOVINA - NOVINA POZYCZKIHIPOTECZNE.EU S.A. - podpisanie umowy z firmą audytorską o badanie sprawozdań finansowych,https://espiebi.pap.pl/node/705751
2025-11-19,11:21,234/2025,BETA ETF WIG20lev PORTFELOWY FIZ - WANCI-E_30.04.18,https://espiebi.pap.pl/node/705750
2025-11-19,11:17,23/2025,ATENDE S.A. - Zawarcie istotnej umowy,https://espiebi.pap.pl/node/705749
2025-11-19,11:00,42/2025,ANALIZY ONLINE S.A. - Zawiadomienie o sprzedaży akcji Emitenta,https://espiebi.pap.pl/node/705748
2025-11-19,10:56,41/2025,ANALIZY ONLINE S.A. - Zawiadomienie o nabyciu akcji Emitenta,https://espiebi.pap.pl/node/705747
2025-11-19,10:53,15/2025,EKOPOL GÓRNOŚLĄSKI HOLDING S.A. - Zawarcie istotnej umowy,https://espiebi.pap.pl/node/705746
2025-11-19,10:28,15/2025,SEVENET S.A. - Podpisanie istotnej umowy,https://espiebi.pap.pl/node/705745
2025-11-19,10:22,46/2025,PASSUS S.A. - Oświadczenie KDPW w sprawie rejestracji Akcji serii BB,https://espiebi.pap.pl/node/705744
2025-11-19,09:52,13/2025,SEKO S.A. - Treść projektów uchwał Nadzwyczajnego Walnego Zgromadzenia SEKO S.A. w Chojnicach zwołanego na 15 grudnia 2025 r.,https://espiebi.pap.pl/node/705743
2025-11-19,09:46,31/2025,BANK MILLENNIUM S.A. - Podwyższenie głównych ratingów Banku Millennium oraz zmiana perspektywy ratingu na stabilną przez agencję ratingową Moody's,https://espiebi.pap.pl/node/705742
2025-11-19,09:45,31/2025,BANK MILLENNIUM S.A. - Podwyższenie głównych ratingów Banku Millennium oraz zmiana perspektywy ratingu na stabilną przez agencję ratingową Moody's,https://espiebi.pap.pl/node/705741
2025-11-19,09:43,84/2025,EUROHOLD BULGARIA AD - Notification under Art. 19 (3) of Regulation (EU) ą 596/2014 of the European Parliament and of the Council of 16 April 2014,https://espiebi.pap.pl/node/705740
2025-11-19,09:39,12/2025,SEKO S.A. - Zwołanie Nadzwyczajnego Walnego Zgromadzenia Spółki na 15 grudnia 2025 r.,https://espiebi.pap.pl/node/705739
2025-11-19,09:37,53/2025,VINDEXUS S.A. - Informacja o transakcji na akcjach Emitenta uzyskana w trybie art. 19 MAR,https://espiebi.pap.pl/node/705738
2025-11-19,09:15,52/2025,VINDEXUS S.A. - Informacja o transakcji na akcjach Emitenta uzyskana w trybie art. 19 MAR,https://espiebi.pap.pl/node/705737
2025-11-19,09:06,32/2025,ADATEX DEWELOPER S.A. - Zawiadomienie o transakcjach zrealizowanych przez osobę blisko związaną z osobą pełniącą obowiązki zarządcze.,https://espiebi.pap.pl/node/705736
2025-11-19,08:58,26/2025,CANNABIS POLAND S.A. - Podpisanie z partnerem portugalskim umowy dostawy konopi medycznych,https://espiebi.pap.pl/node/705735
2025-11-19,08:28,8/2025,CM INTERNATIONAL S.A. - Ogłoszenie o zwołaniu Nadzwyczajnego Walnego Zgromadzenia CM International S.A. wraz z projektami uchwał,https://espiebi.pap.pl/node/705734
