date,hour,number,title,link
2026-07-15,23:32,40/2026,CREOTECH INSTRUMENTS S.A. - Zawiadomienie akcjonariusza o zmianie stanu posiadania akcji Spółki,https://espiebi.pap.pl/node/732445
2026-07-15,22:41,25/2026,BIOCELTIX S.A. - Zgłoszenie projektów uchwał na Zwyczajne Walne Zgromadzenie,https://espiebi.pap.pl/node/732444
2026-07-15,22:14,13/2026,PRIME ASI SA - Lista akcjonariuszy posiadających co najmniej 5% głosów na Zwyczajnym Walnym Zgromadzeniu w dniu 15 lipca 2026 r.,https://espiebi.pap.pl/node/732443
2026-07-15,22:10,20/2026,Prime ASI SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/732442
2026-07-15,22:08,8/2026,GRUPA KLEPSYDRA S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% głosów na Zwyczajnym Walnym Zgromadzeniu Grupa Klepsydra S.A. w dniu 15 lipca 2026 roku,https://espiebi.pap.pl/node/732441
2026-07-15,22:07,19/2026,Prime ASI SA - Informacje o walnym zgromadzeniu - informacje po odbyciu WZ (w tym ogłoszenie przerwy) - uchwały,https://espiebi.pap.pl/node/732440
2026-07-15,21:57,15/2026,Grupa Klepsydra SA - Decyzja o wypłacie dywidendy oraz informacje dotyczące dywidendy,https://espiebi.pap.pl/node/732439
2026-07-15,21:52,14/2026,Grupa Klepsydra SA - Informacje o walnym zgromadzeniu - treść uchwał podjętych przez WZ (w tym informacje o ogłoszeniu przerwy w obradach),https://espiebi.pap.pl/node/732438
2026-07-15,21:42,5/2026,PRIMEBIT GAMES S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% głosów na Zwyczajnym Walnym Zgromadzeniu 15.07.2026 r.,https://espiebi.pap.pl/node/732437
2026-07-15,21:34,24/2026,BIOCELTIX S.A. - Informacja dotycząca aktualizacji harmonogramu otrzymania od EMA ostatecznej listy pytań w procesie ubiegania się o wydanie pozytywnej rekomendacji dla dopuszczenia do obrotu weterynaryjnego produktu leczniczego BCX-CM-J,https://espiebi.pap.pl/node/732436
2026-07-15,20:38,12/2026,Prime Bit Games SA W RESTRUKTURYZACJI - Informacje o walnym zgromadzeniu - treść uchwał podjętych przez WZ (w tym informacje o ogłoszeniu przerwy w obradach),https://espiebi.pap.pl/node/732435
