date,hour,number,title,link
2026-08-11,23:45,10/2026,Longterm Games SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/734278
2026-08-11,23:27,11/2026,Moliera2 SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/734277
2026-08-11,23:16,11/2026,Lokaty Budowlane SA - Skonsolidowany raport kwartalny za II kwartał,https://espiebi.pap.pl/node/734276
2026-08-11,23:15,19/2026,POLSKA GRUPA HUTNICZA S.A. - Rozpoczęcie oferty publicznej nowych akcji zwykłych na okaziciela serii N5 Spółki. Zawarcie umowy plasowania,https://espiebi.pap.pl/node/734275
2026-08-11,23:07,11/2026,Medicofarma Biotech SA - Zmiana harmonogramu publikacji raportów okresowych,https://espiebi.pap.pl/node/734274
2026-08-11,21:29,7/2026,MADMIND STUDIO S.A. - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia MADMIND STUDIO S.A. wraz z projektami uchwał,https://espiebi.pap.pl/node/734273
2026-08-11,21:24,11/2026,"Madmind Studio SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/734272
2026-08-11,21:18,9/2026,SANWIL HOLDING SA - Informacja o transakcji na akcjach Spółki uzyskana w trybie art. 19 MAR,https://espiebi.pap.pl/node/734271
2026-08-11,21:03,23/2026,TOWER INVESTMENTS S.A. - Asymilacja akcji serii A Spółki z akcjami znajdującymi się w obrocie na rynku równoległym,https://espiebi.pap.pl/node/734270
2026-08-11,20:54,11/2026,One Solution SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/734269
2026-08-11,20:36,4/2026,CREATIVEFORGE GAMES S.A. - Przesunięcie daty premiery gry pt. Black Gold: Oil Drilling Simulator,https://espiebi.pap.pl/node/734268
2026-08-11,20:23,24/2026,BTC Studios SA - Zmiana harmonogramu publikacji raportów okresowych,https://espiebi.pap.pl/node/734267
2026-08-11,20:05,16/2026,"WOODPECKER.CO S.A. - Lista akcjonariuszy, którzy wzięli udział w Nadzwyczajnym Walnym Zgromadzeniu oraz mieli co najmniej 5% głosów",https://espiebi.pap.pl/node/734266
2026-08-11,19:56,23/2026,MABION S.A. - Osiągnięcie pierwszego kamienia milowego na drodze do wprowadzenia MabionCD20 jako leku sierocego stosowanego w leczeniu immunologicznej trombocytopenii (ITP) - potwierdzenie zgłoszenia o wyznaczenie terminu spotkania z amerykańską Agencją ds. Żywności i Leków (FDA),https://espiebi.pap.pl/node/734265
2026-08-11,19:55,15/2026,WOODPECKER.CO S.A. - Treść uchwał podjętych przez Nadzwyczajne Walne Zgromadzenie w dniu 11 sierpnia 2026 roku,https://espiebi.pap.pl/node/734264
2026-08-11,19:32,19/2026,"Moonlit SA - Zakończenie subskrypcji lub sprzedaży, związanej z wprowadzeniem instrumentów finansowych emitenta do obrotu w alternatywnym systemie",https://espiebi.pap.pl/node/734263
2026-08-11,19:12,8/2026,Energy SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/734262
2026-08-11,19:09,10/2026,Green Zebras SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/734261
2026-08-11,18:53,18/2026,BTCS SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/734260
2026-08-11,18:41,6/2026,Iron Wolf Studio SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/734259
2026-08-11,18:16,52/2026,UNIBEP S.A. - Informacja w sprawie wstępnych szacunkowych skonsolidowanych wyników finansowych Grupy Kapitałowej UNIBEP za I półrocze 2026 roku,https://espiebi.pap.pl/node/734258
2026-08-11,18:14,120/2026,MONNARI TRADE S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/734257
2026-08-11,17:36,,REMAK - Raport półroczny  P,https://espiebi.pap.pl/node/734256
2026-08-11,17:36,16/2026,VARSAV GAME STUDIOS S.A. - Zakończenie subskrypcji prywatnej akcji serii K i pozyskanie finansowania na komercjalizację gry BARKOUR,https://espiebi.pap.pl/node/734255
2026-08-11,17:33,9/2026,INTERMARUM S.A. - Zawarcie porozumienia w sprawie rozwiązania umowy wydawniczej oraz aneksu do umowy sprzedaży praw do gier Spółki,https://espiebi.pap.pl/node/734254
2026-08-11,17:30,,ARCTIC PAPER S.A. - Skonsolidowany raport półroczny  PSr,https://espiebi.pap.pl/node/734253
