date,hour,number,title,link
2026-06-02,23:57,9/2026,G-Devs S.A. - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia G-DEVS S.A. wraz z projektami uchwał,https://espiebi.pap.pl/node/723951
2026-06-02,23:54,19/2026,"BTC Studios SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646570
2026-06-02,23:51,10/2026,"G-Devs SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646569
2026-06-02,23:34,7/2026,"Ice Code Games SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646568
2026-06-02,23:30,6/2026,ICE CODE GAMES S.A. - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia na 30 czerwca 2026 r.,https://espiebi.pap.pl/node/723950
2026-06-02,23:20,5/2026,"Apis SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646567
2026-06-02,23:14,1/2026,APIS S.A. - Ogłoszenie o zwołaniu ZWZ APIS S.A. na 30 czerwca 2026 r. wraz z projektami uchwał.,https://espiebi.pap.pl/node/723949
2026-06-02,23:05,9/2026,NEW TECH CAPITAL S.A. - Ogłoszenie o zwołanu Walnego Zgromadzenia na 30 czerwca 2026 r.,https://espiebi.pap.pl/node/723948
2026-06-02,22:56,14/2026,PCF GROUP S.A. - Rejestracja podwyższenia kapitału zakładowego oraz zmiany statutu Spółki,https://espiebi.pap.pl/node/723947
2026-06-02,22:49,13/2026,PCF GROUP S.A. - Powołanie Członka Zarządu PCF Group S.A.,https://espiebi.pap.pl/node/723946
2026-06-02,22:39,25/2026,"Atomic Jelly SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646566
2026-06-02,22:31,,FAST FINANCE S.A. - Skonsolidowany raport półroczny  PS,https://espiebi.pap.pl/node/723945
2026-06-02,22:28,19/2026,ATOMIC JELLY S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia Emitenta na dzień 29 czerwca 2026 roku,https://espiebi.pap.pl/node/723944
2026-06-02,22:19,8/2026,FAST FINANCE S.A. - Korekta skonsolidowanego raportu półrocznego za I półrocze 2023 r.,https://espiebi.pap.pl/node/723943
2026-06-02,22:17,27/2026,MEDINICE S.A. - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia Medinice S.A. na dzień 29 czerwca 2026 r.,https://espiebi.pap.pl/node/723942
2026-06-02,22:09,13/2026,"Cosma SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646565
2026-06-02,22:03,7/2026,COSMA S.A. - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia na dzień 29 czerwca 2026 roku,https://espiebi.pap.pl/node/723941
2026-06-02,21:49,5/2026,SATIS GROUP SA - Zwołanie Zwyczajnego Walnego Zgromadzenia na dzień 30 czerwca 2026 roku,https://espiebi.pap.pl/node/723940
2026-06-02,21:30,9/2026,"Comeco SA - Zawarcie umowy o wykonywanie zadań Autoryzowanego Doradcy, w wykonaniu obowiązku nałożonego na emitenta przez Organizatora Alternatywnego Systemu - § 17b",https://espiebi.pap.pl/node/646564
2026-06-02,21:27,17/2026,SDS Optic SA - Skonsolidowany raport roczny,https://espiebi.pap.pl/node/646563
2026-06-02,21:06,20/2026,PEKABEX - Otrzymanie zawiadomienia na podstawie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/723939
2026-06-02,20:46,19/2026,PEKABEX - Nabycie akcji emitenta przez osobę blisko związaną z osobą pełniącą obowiązki zarządcze,https://espiebi.pap.pl/node/723938
2026-06-02,20:43,16/2026,SDS Optic SA - Inne informacje,https://espiebi.pap.pl/node/646562
2026-06-02,20:34,8/2026,IPOPEMA SECURITIES S.A. - Zwołanie i projekty uchwał Zwyczajnego Walnego Zgromadzenia,https://espiebi.pap.pl/node/723937
2026-06-02,20:29,8/2026,"Demolish Games SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646561
2026-06-02,20:23,22/2026,ORLEN S.A. - Rada Nadzorcza ORLEN S.A. powołała Zarząd Spółki na nową wspólną kadencję,https://espiebi.pap.pl/node/723936
2026-06-02,20:22,9/2026,"Foothills SA - Rejestracja przez sąd zmiany statutu emitenta lub odmowie takiej rejestracji, z podaniem przyczyn odmowy",https://espiebi.pap.pl/node/646560
2026-06-02,20:20,12/2026,"Demolish Games SA - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia na dzień 29 czerwca 2026r. wraz z
informacją o planowanych zmianach Statutu",https://espiebi.pap.pl/node/723935
2026-06-02,20:19,13/2026,FoodHub S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia FOODHUB S.A. na dzień 29 czerwca 2026 roku wraz z projektami uchwał,https://espiebi.pap.pl/node/723934
2026-06-02,20:17,12/2026,Carlson Investments SE - Inne informacje,https://espiebi.pap.pl/node/646559
2026-06-02,20:17,9/2026,LUG SA - Korekta raportu okresowego,https://espiebi.pap.pl/node/646558
2026-06-02,20:16,18/2026,ASSECO BUSINESS SOLUTIONS S.A. - Powiadomienia o transakcjach w trybie art. 19 MAR,https://espiebi.pap.pl/node/723933
2026-06-02,20:14,5/2026,HIGHLANDER ENTERPRISE S.A. - Lista akcjonariuszy posiadających co najmniej 5% głosów na Zwyczajnym Walnym Zgromadzeniu w dniu 2 czerwca 2026 r.,https://espiebi.pap.pl/node/723932
2026-06-02,20:11,11/2026,ECL S.A. - Wypowiedzenie porozumienia Term Sheet przez SatRev S.A.,https://espiebi.pap.pl/node/723931
2026-06-02,20:01,8/2026,LUG SA - Nałożenie na emitenta kary pieniężnej lub innego środka dyscyplinującego przez Organizatora Alternatywnego Systemu lub nałożeniu sankcji administracyjnej,https://espiebi.pap.pl/node/646557
2026-06-02,19:50,5/2026,CFI HOLDING S.A. - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia na dzień 29 czerwca 2026 r.,https://espiebi.pap.pl/node/723930
2026-06-02,19:48,17/2026,cyber_Folks S.A. - Zakończenie procesu sprzedaży akcji Vercom S.A. prowadzonej w trybie przyspieszonego budowania księgi popytu i zawarcie porozumienia cenowego,https://espiebi.pap.pl/node/723929
2026-06-02,19:39,23/2026,CI GAMES S.E. - Oświadczenie Krajowego Depozytu Papierów Wartościowych S.A. w sprawie warunkowej rejestracji akcji serii M,https://espiebi.pap.pl/node/723928
