date,hour,number,title,link
2026-05-18,23:58,20/2026,CI GAMES S.E. - Ujawnienie opóźnionej informacji poufnej dotyczącej zawarcia Porozumienia rozwiązującego Binding Term Sheet z Epic Games Inc.,https://espiebi.pap.pl/node/722039
2026-05-18,22:49,5/2026,LUG S.A. - Przeniesienie praw własności nieruchomości na spółkę zależną LUG Argentina,https://espiebi.pap.pl/node/722038
2026-05-18,22:29,10/2026,11 BIT STUDIOS S.A. - Opinia Rady Nadzorczej dotycząca wniosku Zarządu w sprawie przeznaczenia zysku osiągniętego w roku zakończonym 31 grudnia 2025 roku,https://espiebi.pap.pl/node/722037
2026-05-18,22:24,1/2026,EFEKT - Skonsolidowany raport kwartalny  QS,https://espiebi.pap.pl/node/722036
2026-05-18,22:13,18/2026,GENOMTEC S.A. - Rozpoczęcie przez Akcjonariusza oferty publicznej akcji istniejących Spółki w trybie przyspieszonego budowania księgi popytu,https://espiebi.pap.pl/node/722035
2026-05-18,21:46,11/2026,Shoper S.A. - Wybór Zarządu Shoper S.A. na nową wspólną kadencję,https://espiebi.pap.pl/node/722034
2026-05-18,21:42,17/2026,MEDTECH SOLUTIONS S.A. - Otrzymanie zawiadomienia o zmianie stanu posiadania akcji Spółki w trybie art. 69 Ustawy o ofercie publicznej,https://espiebi.pap.pl/node/722033
2026-05-18,21:24,10/2026,Golab SA - Zmiana harmonogramu publikacji raportów okresowych,https://espiebi.pap.pl/node/645926
2026-05-18,21:19,1/2026,Molecure S.A. - Raport kwartalny   Q,https://espiebi.pap.pl/node/722032
2026-05-18,21:02,4/2026,Unfold.vc ASI - Nabycie udziałów spółki C2C Talent Network Limited (Tech Tree),https://espiebi.pap.pl/node/722031
2026-05-18,20:26,3/2026,Ecnology Group SA - Nałożenie na emitenta kary pieniężnej lub innego środka dyscyplinującego przez Organizatora Alternatywnego Systemu lub nałożeniu sankcji administracyjnej,https://espiebi.pap.pl/node/645925
2026-05-18,19:38,15/2026,SKARBIEC HOLDING S.A. - Rezygnacja członka zarządu spółki zależnej - Skarbiec TFI S.A.,https://espiebi.pap.pl/node/722030
2026-05-18,19:13,20/2026,BANK HANDLOWY W WARSZAWIE S.A. - ecyzja Komisji Nadzoru Finansowego dotycząca podziału zysku na rzecz akcjonariuszy oraz rekomendacja Zarządu w tej sprawie,https://espiebi.pap.pl/node/722029
2026-05-18,19:03,15/2026,BANK MILLENNIUM S.A. - Decyzja BFG dotycząca wymogów MREL,https://espiebi.pap.pl/node/722028
2026-05-18,19:00,15/2026,BANK MILLENNIUM S.A. - Decyzja BFG dotycząca wymogów MREL,https://espiebi.pap.pl/node/722027
2026-05-18,18:37,30/2026,NIEWIADÓW POLSKA GRUPA MILITARNA S.A. - Dopuszczenie i wprowadzenie do obrotu giełdowego na Głównym Rynku GPW akcji serii J Spółki,https://espiebi.pap.pl/node/722026
2026-05-18,18:34,29/2026,NIEWIADÓW POLSKA GRUPA MILITARNA S.A. - Oświadczenia Krajowego Depozytu Papierów Wartościowych S.A. w sprawie konwersji oraz asymilacji akcji serii J Spółki,https://espiebi.pap.pl/node/722025
2026-05-18,18:33,18/2026,ORLEN S.A. - Oddalenie powództwa o stwierdzenie nieważności uchwały ZWZ ORLEN S.A.,https://espiebi.pap.pl/node/722024
2026-05-18,18:29,5/2026,ONICO S.A. - Prawomocność postanowienia o oddaleniu wniosków upadłościowych,https://espiebi.pap.pl/node/722023
2026-05-18,17:59,14/2026,"KEMBERTON Sp. z o.o. - Rozmowy z obligatariuszami obligacji ST1 wyemitowanych przez Sobieski Towers sp. z o.o. w sprawie ustalenia, że w uzgodnionym okresie, obligatariusze nie będą dochodzili roszczeń związanych z brakiem sprzedaży nieruchomości określonych w warunkach emisji",https://espiebi.pap.pl/node/722022
2026-05-18,17:53,9/2026,"Hurtimex SA - Odmowa rejestracji przez sąd zmiany statutu emitenta, z podaniem przyczyn odmowy",https://espiebi.pap.pl/node/645924
2026-05-18,17:52,4/2026,PHN S.A. - Decyzja w sprawie emisji obligacji serii F,https://espiebi.pap.pl/node/722021
2026-05-18,17:51,14/2026,"GHELAMCO INVEST SP. Z O.O. - Rozmowy z obligatariuszami obligacji ST1 wyemitowanych przez Sobieski Towers sp. z o.o. w sprawie ustalenia, że w uzgodnionym okresie, obligatariusze nie będą dochodzili roszczeń związanych z brakiem sprzedaży nieruchomości określonych w warunkach emisji",https://espiebi.pap.pl/node/722020
2026-05-18,17:51,9/2026,Diagnostyka S.A. - Materiał na Walne Zgromadzenie Spółki zwołane na dzień 25 maja 2026 r.,https://espiebi.pap.pl/node/722019
2026-05-18,17:45,6/2026,HURTIMEX S.A. - Odmowa przez Sąd rejestracji zmiany statutu w związku z emisją akcji J w ramach kapitału docelowego,https://espiebi.pap.pl/node/722018
2026-05-18,17:41,4/2026,RockGame/RockGame Spółka Akcyjna - Podpisanie przez emitenta z firmą audytorską umowy o badanie sprawozdań finansowych lub skonsolidowanych sprawozdań finansowych emitenta,https://espiebi.pap.pl/node/645923
2026-05-18,17:40,21/2026,KRUK S.A. - Kandydatura na członka Rady Nadzorczej,https://espiebi.pap.pl/node/722017
2026-05-18,17:36,1/2026,APATOR - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/722016
2026-05-18,17:35,10/2026,ARCTIC PAPER S.A. - Powołanie Zarządu Spółki na kolejną kadencję,https://espiebi.pap.pl/node/722015
2026-05-18,17:33,11/2026,B-Act S.A. - Zawarcie istotnej umowy,https://espiebi.pap.pl/node/722014
2026-05-18,17:32,12/2026,AFORTI HOLDING S.A. - Informacja o  o oddaleniu wniosku o ogłoszenie upadłości dłużnika oraz zmianie zabezpieczenia,https://espiebi.pap.pl/node/722013
2026-05-18,17:30,11/2026,CLOUD TECHNOLOGIES S.A. - Istotny wzrost przychodów z produktu Data Curation,https://espiebi.pap.pl/node/722012
2026-05-18,17:28,3/2026,UNIDEVELOPMENT S.A. - podpisanie umowy  GW na realizację inwestycji mieszkaniowej  w Radomiu,https://espiebi.pap.pl/node/722011
2026-05-18,17:25,9/2026,"NWAI DM SA - Objęcie akcji zwykłych na okaziciela serii I, J, K, L NWAI Dom Maklerski S.A.",https://espiebi.pap.pl/node/722010
2026-05-18,17:20,9/2026,ARCTIC PAPER S.A. - Opinia Rady Nadzorczej dotycząca wniosku Zarządu w sprawie podziału zysku za 2025 rok,https://espiebi.pap.pl/node/722009
2026-05-18,17:15,10/2026,CLOUD TECHNOLOGIES S.A. - Szacunkowa miesięczna dynamika sprzedaży danych do kluczowych klientów za marzec 2026 roku,https://espiebi.pap.pl/node/722008
2026-05-18,17:13,1/2026,INTERCARS - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/722007
2026-05-18,17:06,18/2026,POLENERGIA - WSTĘPNE WYBRANE SKONSOLIDOWANE WYNIKI FINANSOWE ZA 1. KWARTAŁ 2026 ROKU,https://espiebi.pap.pl/node/722006
2026-05-18,17:04,4/2026,HiProMine S.A. - Udostępnienie sprawozdania z działalności Rady Nadzorczej za rok obrotowy 2025,https://espiebi.pap.pl/node/722005
2026-05-18,16:54,10/2026,HiProMine SA - Inne informacje,https://espiebi.pap.pl/node/645922
2026-05-18,16:52,6/2026,VRG S.A. - Wniosek Zarządu VRG S.A. do Zwyczajnego Walnego Zgromadzenia w sprawie sposobu podziału zysku netto Spółki za rok obrotowy 2025,https://espiebi.pap.pl/node/722004
2026-05-18,16:49,45/2026,IPOPEMA BENEFIT 3 FIZ AN - ZWCI-E_30.04.18,https://espiebi.pap.pl/node/722003
2026-05-18,16:46,24/2026,MOSTALWAR - Zmiana terminu przekazania raportu za I kwartał 2026 r.,https://espiebi.pap.pl/node/722002
2026-05-18,16:45,23/2026,MOSTALWAR - Otrzymanie zawiadomień na podstawie art. 69 ustawy o ofercie publicznej i warunkach wprowadzania instrumentów finansowych do zorganizowanego systemu obrotu oraz o spółkach publicznych,https://espiebi.pap.pl/node/722001
2026-05-18,16:42,3/2026,Onesano S.A. - Wniosek akcjonariusza o umieszczenie określonych spraw w porządku obrad najbliższego Walnego Zgromadzenia,https://espiebi.pap.pl/node/722000
2026-05-18,16:41,44/2026,IPOPEMA BENEFIT 3 FIZ AN - RB_FI_E_30.04.18,https://espiebi.pap.pl/node/721999
2026-05-18,16:27,52/2026,EQUES AKTYWNEGO INWESTOWANIA FIZ - RB_FI_E_30.04.18,https://espiebi.pap.pl/node/721998
2026-05-18,16:25,51/2026,EQUES AKCJI SEKTORA PRYWATNEGO FIZ - RB_FI_E_30.04.18,https://espiebi.pap.pl/node/721997
2026-05-18,16:22,12/2026,"NWAI Dom Maklerski SA - Rejestracja przez sąd zmiany statutu emitenta lub odmowie takiej rejestracji, z podaniem przyczyn odmowy",https://espiebi.pap.pl/node/645921
2026-05-18,16:11,24/2026,PEPCO GROUP N.V. - Share buyback programme: Acquisition of shares from 11 - 15 May 2026,https://espiebi.pap.pl/node/721996
2026-05-18,16:10,9/2026,VERCOM S.A. - Podjęcie przez Zwyczajne Walne Zgromadzenie uchwały o wypłacie dywidendy,https://espiebi.pap.pl/node/721995
2026-05-18,16:01,11/2026,cyber_Folks S.A. - Podjęcie przez Zwyczajne Walne Zgromadzenie uchwały o wypłacie dywidendy,https://espiebi.pap.pl/node/721994
2026-05-18,16:00,4/2026,REINO CAPITAL SA - Wstępne wyniki finansowe Grupy Kapitałowej REINO Capital S.A. za I kwartał 2026 r.,https://espiebi.pap.pl/node/721993
2026-05-18,15:59,10/2026,POLWAX S.A. - Podpisanie aneksu do umowy faktoringu z ING Faktoring S.A.,https://espiebi.pap.pl/node/721992
2026-05-18,15:55,7/2026,"ORZEŁ BIAŁY S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia Spółki Orzeł Biały S.A. oraz przekazanie treści projektów uchwał wraz z uzasadnieniem, a także dokumentów które mają być przedmiotem obrad",https://espiebi.pap.pl/node/721991
2026-05-18,15:48,10/2026,Shoper S.A. - Uchwały podjęte przez Zwyczajne Walne Zgromadzenie Shoper S.A. w dniu 18 maja 2026 roku,https://espiebi.pap.pl/node/721990
2026-05-18,15:46,7/2026,"VOXEL S.A. - Drugie zawiadomienie akcjonariuszy Emitenta o zamiarze połączenia Emitenta ze spółkami zależnymi ""Pro-Scan"" sp. z o.o. oraz Supramed Konin sp. z o.o.",https://espiebi.pap.pl/node/721989
2026-05-18,15:42,18/2026,SYGNITY - Powiadomienia o transakcjach na akcjach Sygnity S.A. dokonanych przez osoby pełniące obowiązki zarządcze,https://espiebi.pap.pl/node/721988
2026-05-18,15:40,5/2026,"Dr. Miele Cosmed Group S.A. - Wniosek Zarządu Dr. Miele Cosmed Group S.A. dotyczący podziału zysku netto Spółki za 2025 rok, zawierający rekomendację kwoty przeznaczonej do podziału między akcjonariuszy",https://espiebi.pap.pl/node/721987
2026-05-18,15:40,8/2026,AC S.A. - Rozwiązanie umowy o przeprowadzenie atestacji sprawozdawczości zrównoważonego rozwoju za rok obrotowy 2026,https://espiebi.pap.pl/node/721986
2026-05-18,15:23,7/2026,APS ENERGIA S.A. - Przejście do realizacji III fazy umowy z NCBiR o dofinansowanie projektu dotyczącego systemu magazynowania i kondycjonowania energii elektrycznej,https://espiebi.pap.pl/node/721985
2026-05-18,15:19,8/2026,URTESTE S.A. - Informacje o transakcjach na akcjach Emitenta dokonanych przez osobę pełniącą obowiązki zarządcze oraz osobę blisko związaną z osobą pełniącą obowiązki zarządcze,https://espiebi.pap.pl/node/721984
2026-05-18,15:17,13/2026,INTROL S.A. - Projekty uchwał Zwyczajnego Walnego Zgromadzenia INTROL S.A. zwołanego na dzień 15 czerwca 2026 r.,https://espiebi.pap.pl/node/721983
2026-05-18,15:04,9/2026,ARCHICOM S.A. - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia Spółki wraz z projektami uchwał;,https://espiebi.pap.pl/node/721982
