date,hour,number,title,link
2025-10-22,23:26,29/2025,COLUMBUS ENERGY S.A. - Uznanie za bezzasadne i odrzucenie przez prokuraturę oskarżeń pani Olgi Malinkiewicz wobec Columbus i DC24 dotyczących Saule Technologies S.A. oraz Saule S.A.,https://espiebi.pap.pl/node/703617
2025-10-22,23:24,24/2025,GAMES OPERATORS S.A. - Zawarcie istotnego aneksu do umowy dotyczącej dystrybucji gry Rustler,https://espiebi.pap.pl/node/703616
2025-10-22,23:16,6/2025,M FOOD S.A. - Zawiadomienie akcjonariuszy działających w porozumieniu o posiadanej liczbie głosów,https://espiebi.pap.pl/node/703615
2025-10-22,23:16,19/2025,Saule Technologies S.A. - Odmowa Prokuratury Okręgowej w Bydgoszczy wszczęcia śledztwa w sprawie zawiadomienia dotyczącego Saule Technologies S.A. oraz Saule S.A.,https://espiebi.pap.pl/node/703614
2025-10-22,23:00,13/2025,NOOBZ - Podsumowanie subskrypcji akcji zwykłych na okaziciela serii J,https://espiebi.pap.pl/node/703613
2025-10-22,22:54,13/2025,STARWARD - Zmiany w składzie Rady Nadzorczej oraz Zarządu Starward Industries S.A.,https://espiebi.pap.pl/node/703612
2025-10-22,22:17,21/2025,BTCSTUDIO - Raport za IV kwartał 2024 r.,https://espiebi.pap.pl/node/703611
2025-10-22,22:07,16/2025,ECC GAMES S.A. - Zmiana stanu posiadania,https://espiebi.pap.pl/node/703610
2025-10-22,21:09,23/2025,TECHROBOT - Zawiadomienie o zamiarze połączenia Tech Robotics S.A. z siedzibą w Warszawie oraz Tech Robotic sp. z o.o. z siedzibą w Warszawie,https://espiebi.pap.pl/node/703609
2025-10-22,21:07,21/2025,TECH ROBOTICS SA - Zawiadomienie o zamiarze połączenia Tech Robotics S.A. z siedzibą w Warszawie oraz Tech Robotic sp. z o.o. z siedzibą w Warszawie,https://espiebi.pap.pl/node/703608
2025-10-22,20:56,20/2025,TECH ROBOTICS SA - Uzgodnienie i podpisanie planu połączenia Tech Robotics S.A. i Tech Robotics sp. z o.o.,https://espiebi.pap.pl/node/703607
2025-10-22,20:51,26/2025,Arlen S.A. - Zawiadomienie o zawarciu umowy kredytowej oraz aneksu do umowy kredytowej,https://espiebi.pap.pl/node/703606
2025-10-22,20:38,6/2025,CARPATHIA CAPITAL S.A. - Wybrane szacunkowe dane finansowe,https://espiebi.pap.pl/node/703605
2025-10-22,19:50,42/2025,PCF GROUP S.A. - Informacja o transakcjach na akcjach PCF Group S.A. uzyskana w trybie art. 19 MAR,https://espiebi.pap.pl/node/703604
2025-10-22,19:50,29/2025,Molecure S.A. - Zmiana terminu publikacji raportu za III kwartał 2025 roku.,https://espiebi.pap.pl/node/703603
2025-10-22,19:46,14/2025,FOTO VOLT EKO ENERGIA S.A. - Decyzja kredytowa,https://espiebi.pap.pl/node/703602
2025-10-22,19:40,,ASM GROUP S.A. - Skonsolidowany raport półroczny  PSr,https://espiebi.pap.pl/node/703601
2025-10-22,19:39,22/2025,ASM GROUP S.A. - Korekta skonsolidowanego raportu półrocznego za pierwsze półrocze 2024 roku,https://espiebi.pap.pl/node/703600
2025-10-22,19:39,,ASM GROUP S.A. - Skonsolidowany raport półroczny  PSr,https://espiebi.pap.pl/node/703599
2025-10-22,19:38,21/2025,ASM GROUP S.A. - Korekta skonsolidowanego raportu półrocznego za pierwsze półrocze 2025 roku,https://espiebi.pap.pl/node/703598
2025-10-22,19:37,9/2025,KORBANK S.A. - Uzyskanie certyfikatu PCI DSS,https://espiebi.pap.pl/node/703597
2025-10-22,19:29,40/2025,FoodHub S.A. - Kandydatura na Członka Rady Nadzorczej FoodHub S.A.,https://espiebi.pap.pl/node/703596
2025-10-22,19:18,25/2025,IMMERSION GAMES S.A. - Wykaz akcjonariuszy posiadających co najmniej 5% liczby głosów na Nadzwyczajnym Walnym Zgromadzeniu z dnia 14.10.2025 roku po przerwie w dniu 22.10.2025r.,https://espiebi.pap.pl/node/703595
2025-10-22,19:13,20/2025,IMMERSION GAMES - Treść uchwał podjętych na NWZ oraz ogłoszenie przerwy w obradach,https://espiebi.pap.pl/node/703594
