date,hour,number,title,link
2026-03-26,23:37,,RAFAMET - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/717829
2026-03-26,23:35,,RAFAMET - RR,https://espiebi.pap.pl/node/717828
2026-03-26,23:10,16/2026,CI GAMES S.E. - Zawarcie umów objęcia akcji oraz opłacenie akcji zwykłych na okaziciela serii M Spółki.,https://espiebi.pap.pl/node/717827
2026-03-26,23:09,29/2025,UniCredit - Revised date for 1Q26 results,https://espiebi.pap.pl/node/717826
2026-03-26,22:30,5/2026,"di volio SA - Zawarcie, zmiana treści, wypowiedzenie, rozwiązanie lub wygaśnięcie umowy o wykonywanie zadań Autoryzowanego Doradcy",https://espiebi.pap.pl/node/644975
2026-03-26,22:23,,COMPERIA.PL S.A. - RR,https://espiebi.pap.pl/node/717825
2026-03-26,22:19,,COMPERIA.PL S.A. - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/717824
2026-03-26,22:12,3/2026,"Trex SA - Zawarcie, zmiana treści, wypowiedzenie, rozwiązanie lub wygaśnięcie umowy o wykonywanie zadań Autoryzowanego Doradcy",https://espiebi.pap.pl/node/644973
2026-03-26,21:59,4/2026,QUART DEVELOPMENT S.A. - Zwołanie Walnego Zgromadzenia Akcjonariuszy na 22 kwietnia 2026 r.,https://espiebi.pap.pl/node/717823
2026-03-26,21:52,6/2026,"Quart Development SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/644972
2026-03-26,21:45,16/2026,"Proguns Group SA - Rejestracja przez sąd zmiany statutu emitenta lub odmowie takiej rejestracji, z podaniem przyczyn odmowy",https://espiebi.pap.pl/node/644971
2026-03-26,21:17,16/2026,GRUPA VIRTUS S.A. - Udzielenie pożyczki partycypacyjnej na finansowanie realizacji zamówienia w sektorze obronnym,https://espiebi.pap.pl/node/717822
2026-03-26,21:12,9/2026,Nestmedic SA - Informacje o emisji obligacji lub warrantów subskrypcyjnych,https://espiebi.pap.pl/node/644970
2026-03-26,21:07,15/2026,GRUPA VIRTUS S.A. - Rozwiązanie za porozumieniem stron umowy z firmą audytorską w części dotyczącej badania skonsolidowanego sprawozdania finansowego za rok obrotowy 2025,https://espiebi.pap.pl/node/717821
2026-03-26,21:01,,DINO POLSKA S.A. - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/717820
2026-03-26,20:59,,DINO POLSKA S.A. - RR,https://espiebi.pap.pl/node/717819
2026-03-26,19:52,7/2026,COAL ENERGY S.A. - Regarding the admission and introduction to trading on the WSE shares of COAL ENERGY S.A.,https://espiebi.pap.pl/node/717818
2026-03-26,19:44,4/2026,TRIGGO S.A. - Zawiadomienie akcjonariusza w sprawie zmiany udziału w głosach,https://espiebi.pap.pl/node/717817
2026-03-26,19:39,1/2026,CREATIVEFORGE GAMES S.A. - Informacja o dokonaniu odpisów aktualizujących,https://espiebi.pap.pl/node/717816
2026-03-26,19:20,1/2026,HiProMine S.A. - Rejestracja zakładu produkcyjnego Spółki w FDA w związku z planowanym wejściem na rynek USA,https://espiebi.pap.pl/node/717815
2026-03-26,18:43,,NTT SYSTEM S.A. - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/717814
2026-03-26,18:39,,NTT SYSTEM S.A. - RR,https://espiebi.pap.pl/node/717813
2026-03-26,18:38,24/2026,PROTEKTOR - Podpisanie umowy objęcia Akcji Serii H,https://espiebi.pap.pl/node/717812
2026-03-26,18:33,23/2026,PROTEKTOR - Podjęcie przez Zarząd Spółki uchwały w przedmiocie podwyższenia kapitału zakładowego Spółki w ramach kapitału docelowego,https://espiebi.pap.pl/node/717811
2026-03-26,18:10,10/2026,ALTUS S.A. - Zawiadomienie w trybie art.69 Ustawy o ofercie publicznej,https://espiebi.pap.pl/node/717810
2026-03-26,18:10,18/2026,POLICE - Zgłoszenie przez akcjonariusza kandydatki na członka Rady Nadzorczej,https://espiebi.pap.pl/node/717809
2026-03-26,18:08,17/2026,"AB S.A. - Uchwały podjęte przez Zwyczajne Walne Zgromadzenie AB S.A. w dniu 26 marca 2026 r. oraz treść projektów uchwał, które zostały poddane pod głosowanie, ale nie zostały podjęte",https://espiebi.pap.pl/node/717808
2026-03-26,18:03,9/2026,ALTUS S.A. - Korekta raportu nr 9/2026 z dnia 26 marca 2026 r. - Zawiadomienie w trybie art.69 Ustawy o ofercie publicznej,https://espiebi.pap.pl/node/717807
2026-03-26,17:59,12/2026,Novina pozyczkihipoteczne.eu SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/644969
2026-03-26,17:31,,TOYA S.A. - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/717806
2026-03-26,17:30,,TOYA S.A. - RR,https://espiebi.pap.pl/node/717805
2026-03-26,17:27,5/2026,INTERCARS - Wstępne wyniki finansowe Grupy Kapitałowej Inter Cars za 2025 rok,https://espiebi.pap.pl/node/717804
2026-03-26,17:24,6/2026,FAST FINANCE S.A. - Realizacja układu,https://espiebi.pap.pl/node/717803
2026-03-26,17:24,9/2026,BIO PLANET S.A. - Zawarcie umowy kredytu w rachunku bieżącym.,https://espiebi.pap.pl/node/717802
2026-03-26,17:19,16/2026,AB S.A. - Powołanie Członków Rady Nadzorczej,https://espiebi.pap.pl/node/717801
2026-03-26,17:12,,KETY - RR,https://espiebi.pap.pl/node/717800
2026-03-26,17:08,,KETY - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/717799
2026-03-26,17:07,,APLISENS S.A. - Skonsolidowany raport roczny  SRR,https://espiebi.pap.pl/node/717798
2026-03-26,17:06,,APLISENS S.A. - RR,https://espiebi.pap.pl/node/717797
2026-03-26,17:05,5/2026,APLISENS S.A. - Przyjęcie strategii Grupy Kapitałowej APLISENS na lata 2026-2028,https://espiebi.pap.pl/node/717796
2026-03-26,16:46,15/2026,ROCKBRIDGE FIZ MULTI INWESTYCJA - WANCI-E_30.04.18,https://espiebi.pap.pl/node/717795
2026-03-26,16:35,7/2026,"HUUUGE, INC. -  Powołanie Dyrektora Finansowego (Chief Financial Officer)",https://espiebi.pap.pl/node/717794
