date,hour,number,title,link
2026-06-15,23:43,8/2026,Grupa Klepsydra SA - Zmiana harmonogramu publikacji raportów okresowych,https://espiebi.pap.pl/node/646874
2026-06-15,23:40,9/2026,DR.FINANCE S.A. - Wykaz akcjonariuszy posiadających co najmniej 5 proc. głosów na NWZA w dniu 15 czerwca 2026 r.,https://espiebi.pap.pl/node/725061
2026-06-15,23:33,8/2026,DR.FINANCE S.A. - Treść uchwał podjętych przez NWZA DR.FINANCE S.A. w dniu 15.06.2026,https://espiebi.pap.pl/node/725060
2026-06-15,23:31,6/2026,Telesto SA - Informacje o walnym zgromadzeniu - treść uchwał podjętych przez WZ (w tym informacje o ogłoszeniu przerwy w obradach),https://espiebi.pap.pl/node/646873
2026-06-15,23:16,3/2026,"TELESTO S.A. - Lista akcjonariuszy na Zwyczajnym Walnym Zgromadzeniu Akcjonariuszy 15 czerwca 2026, posiadających co najmniej 5% głosów.",https://espiebi.pap.pl/node/725059
2026-06-15,22:52,23/2026,PURE BIOLOGICS S.A. - Zawarcie umów objęcia akcji i wniesienia wkładu niepieniężnego z Biofund Capital Management LLC i JD Copilot LLC oraz umowy objęcia akcji i potrącenia wierzytelności z ACRX Investments Limited,https://espiebi.pap.pl/node/725058
2026-06-15,22:48,7/2026,JRC Group SA - Zmiana harmonogramu publikacji raportów okresowych,https://espiebi.pap.pl/node/646872
2026-06-15,22:43,13/2026,AGORA - Zgłoszenie przez akcjonariusza kandydata do Rady Nadzorczej Spółki,https://espiebi.pap.pl/node/725057
2026-06-15,22:39,15/2026,Prime ASI SA - Raport roczny,https://espiebi.pap.pl/node/646871
2026-06-15,22:37,9/2026,Baked Games SA - Powołanie osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/646870
2026-06-15,21:44,30/2026,CREOTECH INSTRUMENTS S.A. - Zakończenie oferty publicznej i przydział nowych akcji serii M Spółki/Completion of the public offering and allotment of new series M shares of the Company,https://espiebi.pap.pl/node/725056
2026-06-15,21:26,34/2026,"BUDIMEX - 
Zawarcie kolejnych aneksów waloryzacyjnych z Generalną Dyrekcją Dróg Krajowych i Autostrad",https://espiebi.pap.pl/node/725055
2026-06-15,21:26,11/2026,ULTIMATE GAMES S.A. - Wykaz akcjonariuszy posiadających powyżej 5% głosów na Zwyczajnym Walnym Zgromadzeniu Ultimate Games S.A. w dniu 15 czerwca 2026 roku,https://espiebi.pap.pl/node/725054
2026-06-15,21:21,14/2026,Emplocity S.A. - Korekta raportu bieżącego nr 14/2026 z dnia 12.06.2026r. - Zgłoszenie zmian w porządku obrad ZWZ z dnia 30.06.2026r.,https://espiebi.pap.pl/node/725053
2026-06-15,21:16,10/2026,ULTIMATE GAMES S.A. - Powołanie Członków Rady Nadzorczej,https://espiebi.pap.pl/node/725052
2026-06-15,21:12,20/2026,"Emplocity SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646869
2026-06-15,21:02,9/2026,ULTIMATE GAMES S.A. - Uchwały podjęte na Zwyczajnym Walnym Zgromadzeniu Ultimate Games S.A. w dniu 15 czerwca 2026 roku,https://espiebi.pap.pl/node/725051
2026-06-15,20:52,8/2026,ULTIMATE GAMES S.A. - Wypłata dywidendy,https://espiebi.pap.pl/node/725050
