date,hour,number,title,link
2026-06-04,22:30,7/2026,FARM INNOVATIONS S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia na dzień 30.06.2026 r.,https://espiebi.pap.pl/node/724210
2026-06-04,21:13,3/2026,LARQ S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia LARQ S.A.,https://espiebi.pap.pl/node/724209
2026-06-04,20:13,17/2026,THE DUST S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia,https://espiebi.pap.pl/node/724208
2026-06-04,19:17,6/2026,Yoshi lnnovation S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia Yoshi Innovation S.A. na dzień 30 czerwca 2026 roku,https://espiebi.pap.pl/node/724207
2026-06-04,19:12,1/2026,EMG S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia EMG S.A. na dzień 30 czerwca 2026 r.,https://espiebi.pap.pl/node/724206
2026-06-04,17:57,49/2026,UniCredit - Documentation about merger of UniCredit SA/NV into UniCredit S.p.A.,https://espiebi.pap.pl/node/724205
2026-06-04,17:07,12/2026,IZOBLOK S.A. - Zawiadomienia dotyczące nabycia akcji Emitenta,https://espiebi.pap.pl/node/724204
2026-06-04,15:35,61/2026,EUROHOLD BULGARIA AD - Notification under Art. 19 (3) of Regulation (EU) ą 596/2014 of the European Parliament and of the Council of 16 April 2014,https://espiebi.pap.pl/node/724203
2026-06-04,14:49,3/2026,IBC POLSKA F&P S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia na dzień 30 czerwca 2026 r.,https://espiebi.pap.pl/node/724202
2026-06-04,12:25,5/2026,"Mennica Skarbowa SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646700
2026-06-04,12:23,157/2026,"SOPHARMA AD - Notification from Ognian Donev under Art. 19 of Regulation 596/2014 for transactions on 03.06.2026 with warrants of ""Sopharma"" AD",https://espiebi.pap.pl/node/724201
2026-06-04,12:14,59/2026,EUROHOLD BULGARIA AD - Notification under Art. 19 (3) of Regulation (EU) ą 596/2014 of the European Parliament and of the Council of 16 April 2014,https://espiebi.pap.pl/node/724200
2026-06-04,12:12,3/2026,MENNICA SKARBOWA S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia Akcjonariuszy Spółki Mennica Skarbowa Spółka Akcyjna,https://espiebi.pap.pl/node/724199
2026-06-04,12:09,60/2026,EUROHOLD BULGARIA AD - Notification under Art. 19 (3) of Regulation (EU) ą 596/2014 of the European Parliament and of the Council of 16 April 2014,https://espiebi.pap.pl/node/724198
2026-06-04,12:04,2/2026,Saule Technologies S.A. - Informacja o podjęciu przez Zarząd GPW uchwały w sprawie wykluczenia akcji Spółki z obrotu na rynku NewConnect,https://espiebi.pap.pl/node/724197
2026-06-04,11:37,6/2026,"Black Pearl SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/646699
2026-06-04,11:29,11/2026,PL Group SA - Inne informacje,https://espiebi.pap.pl/node/646698
2026-06-04,10:32,24/2026,"CEZ, a.s. - Interest Payment Notice",https://espiebi.pap.pl/node/724196
2026-06-04,10:15,16/2026,ARTIFEX MUNDI S.A. - Szacunkowe przychody ze sprzedaży Spółki oraz koszty akwizycji nowych graczy w maju 2026 r.,https://espiebi.pap.pl/node/724195
2026-06-04,08:56,20/2026,TRUSTBTC SA - Nałożenie na emitenta kary pieniężnej lub innego środka dyscyplinującego przez Organizatora Alternatywnego Systemu lub nałożeniu sankcji administracyjnej,https://espiebi.pap.pl/node/646697
2026-06-04,08:35,20/2026,R.POWER S.A. - Zawarcie umowy o finansowanie budowy magazynu energii w Rumunii o mocy 127 MW,https://espiebi.pap.pl/node/724194
2026-06-04,08:18,156/2026,SOPHARMA AD -  Notification for sale of treasury shares,https://espiebi.pap.pl/node/724193
2026-06-04,08:07,25/2026,GENOMTEC S.A. - Powołanie nowego członka Rady Nadzorczej GENOMTEC S.A.,https://espiebi.pap.pl/node/724192
2026-06-04,01:33,30/2026,BENEFIT SYSTEMS S.A. - Opinia Zarządu Spółki odnosząca się do projektów uchwał zgłoszonych przez Otwarty Fundusz Emerytalny PZU Złota Jesień,https://espiebi.pap.pl/node/724191
2026-06-04,00:45,1/2026,"BLACK PEARL S.A. - Announcement on convening the Ordinary General Meeting for June 30, 2026 along with draft resolutions. Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia na 30 czerwca 2026r. wraz z projektami uchwał",https://espiebi.pap.pl/node/724190
2026-06-04,00:21,8/2026,MOSTY MAGAZYNY ENERGII Sp. z o.o. - Skonsolidowany raport roczny,https://espiebi.pap.pl/node/724189
2026-06-04,00:21,6/2026,JRC Group SA - Inne informacje,https://espiebi.pap.pl/node/646696
2026-06-04,00:13,7/2026,MOSTY MAGAZYNY ENERGII Sp. z o.o. - Raport roczny,https://espiebi.pap.pl/node/724188
2026-06-04,00:00,16/2026,PCF GROUP S.A. - Zwołanie Zwyczajnego Walnego Zgromadzenia PCF Group S.A.,https://espiebi.pap.pl/node/724187
