date,hour,number,title,link
2026-05-13,23:40,32/2026,DEKPOL S.A. - Uzupełnienie informacji dotyczących odmowy wydania zaświadczeń o samodzielności lokali użytkowych w ramach inwestycji OVAL SKY,https://espiebi.pap.pl/node/721641
2026-05-13,23:24,13/2026,SYNTHAVERSE SA - Powiadomienie o transakcjach na akcjach Emitenta,https://espiebi.pap.pl/node/721640
2026-05-13,22:55,26/2026,BNP PARIBAS BANK POLSKA SA - Akcja ratingowa podjęta przez agencję Fitch Ratings,https://espiebi.pap.pl/node/721639
2026-05-13,21:52,7/2026,TECNOVATICA S.A. - Ogłoszenie o zwołaniu Zwyczajnego Walnego Zgromadzenia na dzień 10 czerwca 2026 r. wraz z projektami uchwał - korekta raportu ESPI 6/2026,https://espiebi.pap.pl/node/721638
2026-05-13,21:51,2/2026,FARM INNOVATIONS SA - Harmonogram publikacji raportów okresowych,https://espiebi.pap.pl/node/645627
2026-05-13,21:50,9/2026,"TECNOVATICA SA - Informacje o walnym zgromadzeniu - zwołanie WZ z projektami uchwał, zmiany w porządku obrad WZ",https://espiebi.pap.pl/node/645626
2026-05-13,21:46,6/2026,Art Games Studio SA - Raport kwartalny za I kwartał,https://espiebi.pap.pl/node/645625
2026-05-13,21:42,5/2026,Longterm Games SA - Raport kwartalny za I kwartał,https://espiebi.pap.pl/node/645624
2026-05-13,21:32,9/2026,BeLeaf SA - Odwołanie lub rezygnacja osoby zarządzającej lub nadzorującej,https://espiebi.pap.pl/node/645623
2026-05-13,21:31,10/2026,PZU SA - Rezygnacja członka Zarządu PZU SA,https://espiebi.pap.pl/node/721637
2026-05-13,20:24,18/2026,Medard SA - Raport kwartalny za IV kwartał,https://espiebi.pap.pl/node/645622
2026-05-13,19:30,9/2026,BOŚ SA - Przyznanie ratingu depozytowego dla Banku Ochrony Środowiska S.A.,https://espiebi.pap.pl/node/721636
2026-05-13,19:19,25/2026,Euvic S.A. - Przyjęcie przez Euvic S.A. założeń strategicznych na lata 2026-2028.,https://espiebi.pap.pl/node/721635
2026-05-13,19:12,9/2026,JUJUBEE S.A. - Uchwała Zarządu w sprawie podwyższenia kapitału zakładowego Spółki w drodze emisji akcji zwykłych na okaziciela serii S w ramach kapitału docelowego.,https://espiebi.pap.pl/node/721634
2026-05-13,18:57,40/2026,PROTEKTOR - Zawiadomienie o zawarciu umowy istotnej,https://espiebi.pap.pl/node/721633
2026-05-13,18:54,39/2026,PROTEKTOR - Zawiadomienie o zawarciu umowy istotnej,https://espiebi.pap.pl/node/721632
2026-05-13,18:38,18/2026,MEDICALGORITHMICS S.A. - Zawarcie listu intencyjnego w zakresie rozwoju minimalnie inwazyjnego systemu robotycznego do leczenia strukturalnych wad serca,https://espiebi.pap.pl/node/721631
2026-05-13,18:25,10/2026,GTC - Wstępne wyniki wewnętrznego dochodzenia dotyczącego nabycia aktywów w Niemczech.,https://espiebi.pap.pl/node/721630
2026-05-13,18:18,6/2026,EUROCASH - Zamiar utworzenia Podatkowej Grupy Kapitałowej Eurocash 2026-2028,https://espiebi.pap.pl/node/721629
2026-05-13,18:01,8/2026,HELIO S.A. - Wstępne szacunkowe wyniki finansowe za III kwartał roku obrotowego 2025/2026,https://espiebi.pap.pl/node/721628
2026-05-13,17:49,1/2026,ARTIFEX MUNDI S.A. - Raport kwartalny   Q,https://espiebi.pap.pl/node/721627
2026-05-13,17:41,8/2026,BOŚ SA - Informacja nt. zamiaru zgłoszenia przez akcjonariusza kandydatur do składu Rady Nadzorczej,https://espiebi.pap.pl/node/721626
2026-05-13,17:32,1/2026,VIVID GAMES S.A. - Raport kwartalny   Q,https://espiebi.pap.pl/node/721625
2026-05-13,17:28,5/2026,Kubota SA - Raport kwartalny za I kwartał,https://espiebi.pap.pl/node/645621
2026-05-13,17:16,10/2026,B-Act S.A. - Zawarcie aneksu do istotnej umowy,https://espiebi.pap.pl/node/721624
2026-05-13,17:16,1/2026,PROCHEM - Skonsolidowany raport kwartalny QSr,https://espiebi.pap.pl/node/721623
