date,hour,number,title,link
2025-12-15,23:58,1/2025,G-Energy SA - Informacje o walnym zgromadzeniu - treść uchwał podjętych przez WZ (w tym informacje o ogłoszeniu przerwy w obradach),https://espiebi.pap.pl/node/643366
2025-12-15,23:58,27/2025,MBANK HIPOTECZNY - Powiadomienie o transakcjach na instrumentach finansowych mBanku Hipotecznego S.A. dokonanych przez mBank S.A.,https://espiebi.pap.pl/node/708607
2025-12-15,23:58,27/2025,MBANK HIPOTECZNY - Powiadomienie o transakcjach na instrumentach finansowych mBanku Hipotecznego S.A. dokonanych przez mBank S.A.,https://espiebi.pap.pl/node/708606
2025-12-15,23:52,53/2025,NEUCA - Transakcja na akcjach,https://espiebi.pap.pl/node/708605
2025-12-15,22:00,29/2025,Sygnis S.A. - Dołączenie kolejnego partnera do projektu związanego z masową produkcją dronów,https://espiebi.pap.pl/node/708604
2025-12-15,21:53,49/2025,POLIMEX-MOSTOSTAL - Zamiana obligacji zamiennych na akcje Spółki.,https://espiebi.pap.pl/node/708603
2025-12-15,21:26,18/2025,"VEE S.A. - Dane o działalności handlowej - wskaźnik MPC, listopad 2025",https://espiebi.pap.pl/node/708602
2025-12-15,19:50,1/2025,"Honey Payment Group SA - Dokumenty oraz dodatkowe informacje lub wyjaśnienia, o których mowa w § 15b ust 1 lub 4 Regulaminu ASO",https://espiebi.pap.pl/node/643365
2025-12-15,19:45,33/2025,"SELENA FM S.A. - Zawarcie warunkowej umowy nabycia udziałów IRMOS GUIMARES MARTINS, SGPS, S.A. oraz ujawnienie opóźnionej informacji poufnej o rozpoczęciu negocjacji",https://espiebi.pap.pl/node/708601
2025-12-15,19:44,43/2025,ENEA - Zawarcie umowy kredytów przez Enea Elkogaz,https://espiebi.pap.pl/node/708600
2025-12-15,19:42,59/2025,NANOGROUP S.A. - Zawarcie i opłacenie umowy objęcia akcji serii N przez ECAPITAL sp. z o.o.,https://espiebi.pap.pl/node/708599
2025-12-15,19:36,58/2025,NANOGROUP S.A. - Zawiadomienie w trybie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/708598
2025-12-15,19:33,57/2025,NANOGROUP S.A. - Zawiadomienie w trybie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/708597
2025-12-15,19:31,56/2025,NANOGROUP S.A. - Zawiadomienie w trybie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/708596
2025-12-15,19:28,55/2025,NANOGROUP S.A. - Zawiadomienie w trybie art. 69 ustawy o ofercie publicznej,https://espiebi.pap.pl/node/708595
2025-12-15,19:22,5/2025,E-XIM IT S.A. - Zawarcie znaczącej umowy przez Emitenta,https://espiebi.pap.pl/node/708594
2025-12-15,19:10,7/2025,Bridge Solutions Hub S.A. - Przyjęcie polityki dywidendowej Bridge Solutions Hub S.A.,https://espiebi.pap.pl/node/708593
2025-12-15,19:08,34/2025,BANK MILLENNIUM S.A. - Podjęcie przez Radę Nadzorczą Banku uchwały zatwierdzającej decyzję Zarządu Banku w sprawie emisji euroobligacji Additional Tier I,https://espiebi.pap.pl/node/708592
2025-12-15,19:08,67/2025,ORLEN S.A. - Korekta raportu bieżącego nr 67/2025 z 15 grudnia 2025 roku,https://espiebi.pap.pl/node/708591
2025-12-15,19:07,,KOMPUTRONIK S.A. - Skonsolidowany raport półroczny  PSr,https://espiebi.pap.pl/node/708590
2025-12-15,19:07,34/2025,BANK MILLENNIUM S.A. - Podjęcie przez Radę Nadzorczą Banku uchwały zatwierdzającej decyzję Zarządu Banku w sprawie emisji euroobligacji Additional Tier I,https://espiebi.pap.pl/node/708589
2025-12-15,18:51,87/2025,GRUPA AZOTY SA - Złożenie kontroferty nabycia przez Orlen S.A. akcji spółki GA Polyolefins - korekta,https://espiebi.pap.pl/node/708588
2025-12-15,18:37,90/2025,UNIBEP S.A. - Ustanowienie drugiego Programu Emisji Obligacji Unibep S.A.,https://espiebi.pap.pl/node/708587
2025-12-15,18:27,64/2025,SYNEKTIK S.A. - Informacja o zawarciu istotnej umowy sprzedaży systemu robotycznego,https://espiebi.pap.pl/node/708586
2025-12-15,18:27,48/2025,FAST FINANCE S.A. - Otrzymanie informacji od Administratora Zastawu Obligacji serii M.,https://espiebi.pap.pl/node/708585
2025-12-15,18:18,160/2025,MONNARI TRADE S.A. - Skup akcji własnych,https://espiebi.pap.pl/node/708584
2025-12-15,17:57,57/2025,WIELTON S.A. - Odwołanie Zarządu VII kadencji i powołanie Zarządu Wielton S.A. na VIII kadencję,https://espiebi.pap.pl/node/708583
2025-12-15,17:45,1/2025,MPL Verbum SA - Raport kwartalny za II kwartał,https://espiebi.pap.pl/node/643364
2025-12-15,17:40,54/2025,MEDINICE S.A. - Otrzymanie zawiadomienia sporządzonego na podstawie art. 69 ustawy o ofercie,https://espiebi.pap.pl/node/708582
2025-12-15,17:30,26/2025,CLOUD TECHNOLOGIES S.A. - Zakończenie przyjmowania ofert oraz planowany termin nabycia akcji własnych,https://espiebi.pap.pl/node/708581
2025-12-15,17:25,17/2025,BANK POCZTOWY S.A. - Ustalenie przez Bankowy Fundusz Gwarancyjny minimalnego poziomu funduszy własnych i zobowiązań kwalifikowanych (MREL) dla Banku Pocztowego S.A.,https://espiebi.pap.pl/node/708580
2025-12-15,17:25,23/2025,POLWAX S.A. - Rezygnacja członka Rady Nadzorczej Spółki,https://espiebi.pap.pl/node/708579
2025-12-15,17:18,9/2025,ENERGY S.A. - Otrzymanie zlecenia na wykonanie instalacji fotowoltaicznych,https://espiebi.pap.pl/node/708578
2025-12-15,17:17,22/2025,TENDERHUT S.A. - Informacja o szacunkowych skonsolidowanych przychodach ze sprzedaży w listopadzie 2025 roku oraz szacunkowych skonsolidowanych przychodach ze sprzedaży w okresie styczeń - listopad 2025 roku,https://espiebi.pap.pl/node/708577
2025-12-15,17:14,21/2025,TENDERHUT S.A. - Otrzymanie pisma przedsądowego dotyczącego sporu umownego i propozycji zawarcia ugody,https://espiebi.pap.pl/node/708576
2025-12-15,17:12,47/2025,PGE POLSKA GRUPA ENERGETYCZNA S.A. - Rejestracja zmian w statucie,https://espiebi.pap.pl/node/708575
2025-12-15,17:11,46/2025,ASTARTA HOLDING - Notification on manager transaction,https://espiebi.pap.pl/node/708574
2025-12-15,17:05,23/2025,UNIMOT S.A. - Rejestracja zmiany Statutu Emitenta,https://espiebi.pap.pl/node/708573
2025-12-15,16:59,28/2025,CAPITAL - Znaczne pakiety akcji,https://espiebi.pap.pl/node/708572
2025-12-15,16:46,42/2025,FoodHub S.A. - Podsumowanie subskrypcji akcji zwykłych na okaziciela serii E - korekta raportu bieżącego nr 42/2025,https://espiebi.pap.pl/node/708571
